"grappe","exploitation","passage","s3q00","s3q01","s3q02","s3q03","s3q04","s3q05","s3q06","s3q07","s3q08","s3q08a","s3q09","s3q09a"
506,7,2,2,1,1,2,2,2,2,2,2,,,
506,9,2,2,1,1,2,2,2,2,2,2,,,
507,2,2,2,1,1,2,2,2,2,2,2,,,
507,4,2,2,1,1,2,2,2,2,2,2,,,
507,6,2,2,9,1,2,2,2,2,2,2,,,
507,8,2,2,1,1,2,2,2,2,2,2,,,
508,1,2,,,,,,,,,,,,
508,2,2,,,,,,,,,,,,
508,3,2,2,1,2,2,2,2,2,2,2,,,
508,4,2,,,,,,,,,,,,
508,5,2,,,,,,,,,,,,
508,7,2,,,,,,,,,,,,
508,8,2,,,,,,,,,,,,
508,9,2,2,6,2,2,2,2,2,2,2,,,
509,1,2,,,,,,,,,,,,
509,2,2,,,,,,,,,,,,
509,4,2,,,,,,,,,,,,
509,5,2,,,,,,,,,,,,
509,6,2,2,1,1,2,2,2,2,2,2,,,
509,7,2,,,,,,,,,,,,
509,8,2,,,,,,,,,,,,
510,1,2,,,,,,,,,,,,
510,2,2,,,,,,,,,,,,
510,3,2,2,1,1,2,2,2,2,2,2,,,
510,4,2,,,,,,,,,,,,
510,5,2,,,,,,,,,,,,
510,7,2,,,,,,,,,,,,
510,8,2,,,,,,,,,,,,
510,9,2,2,1,1,2,2,2,2,2,2,,,
511,1,2,,,,,,,,,,,,
511,2,2,,,,,,,,,,,,
511,4,2,,,,,,,,,,,,
511,5,2,,,,,,,,,,,,
511,6,2,2,1,1,2,2,2,2,2,2,,,
511,7,2,,,,,,,,,,,,
511,8,2,,,,,,,,,,,,
512,1,2,,,,,,,,,,,,
512,2,2,,,,,,,,,,,,
512,3,2,2,1,2,2,2,2,2,2,2,,,
512,4,2,,,,,,,,,,,,
512,5,2,,,,,,,,,,,,
512,7,2,,,,,,,,,,,,
512,8,2,,,,,,,,,,,,
512,9,2,2,1,1,2,2,2,2,2,2,,,
513,1,2,,,,,,,,,,,,
513,2,2,,,,,,,,,,,,
513,4,2,,,,,,,,,,,,
513,5,2,,,,,,,,,,,,
513,6,2,2,1,2,2,2,2,2,2,2,,,
513,7,2,,,,,,,,,,,,
513,8,2,,,,,,,,,,,,
514,1,2,,,,,,,,,,,,
514,2,2,,,,,,,,,,,,
514,3,2,2,1,2,2,2,2,2,2,2,,,
514,4,2,,,,,,,,,,,,
514,5,2,,,,,,,,,,,,
514,7,2,,,,,,,,,,,,
514,8,2,,,,,,,,,,,,
514,9,2,2,5,2,2,2,2,2,2,2,,,
515,1,2,,,,,,,,,,,,
515,2,2,,,,,,,,,,,,
515,4,2,,,,,,,,,,,,
515,5,2,,,,,,,,,,,,
515,6,2,2,1,2,2,2,2,2,2,2,,,
515,7,2,,,,,,,,,,,,
515,8,2,,,,,,,,,,,,
516,1,2,,,,,,,,,,,,
516,2,2,,,,,,,,,,,,
516,3,2,2,1,2,2,2,2,2,2,2,,,
516,4,2,,,,,,,,,,,,
516,5,2,,,,,,,,,,,,
516,7,2,,,,,,,,,,,,
516,8,2,,,,,,,,,,,,
516,9,2,2,6,2,2,2,2,2,2,2,,,
517,1,2,,,,,,,,,,,,
517,2,2,,,,,,,,,,,,
517,4,2,,,,,,,,,,,,
517,5,2,,,,,,,,,,,,
517,6,2,2,1,2,2,2,2,2,2,2,,,
517,7,2,,,,,,,,,,,,
517,8,2,,,,,,,,,,,,
518,1,2,,,,,,,,,,,,
518,2,2,,,,,,,,,,,,
518,3,2,2,8,2,2,2,2,2,2,2,,,
518,4,2,,,,,,,,,,,,
518,5,2,,,,,,,,,,,,
518,7,2,,,,,,,,,,,,
518,8,2,,,,,,,,,,,,
518,9,2,2,1,2,2,2,2,2,2,2,,,
519,1,2,,,,,,,,,,,,
519,2,2,,,,,,,,,,,,
519,4,2,,,,,,,,,,,,
519,5,2,,,,,,,,,,,,
519,6,2,2,1,2,2,2,2,2,2,2,,,
519,7,2,,,,,,,,,,,,
519,8,2,,,,,,,,,,,,
520,1,2,,,,,,,,,,,,
520,2,2,,,,,,,,,,,,
520,3,2,2,1,2,2,2,2,2,2,2,,,
520,4,2,,,,,,,,,,,,
520,5,2,,,,,,,,,,,,
520,7,2,,,,,,,,,,,,
520,8,2,,,,,,,,,,,,
520,9,2,2,16,2,2,2,2,2,2,2,,,
521,1,2,,,,,,,,,,,,
521,2,2,,,,,,,,,,,,
521,4,2,,,,,,,,,,,,
521,5,2,,,,,,,,,,,,
521,6,2,2,1,2,2,2,2,2,2,2,,,
521,7,2,,,,,,,,,,,,
521,8,2,,,,,,,,,,,,
522,1,2,,,,,,,,,,,,
522,2,2,,,,,,,,,,,,
522,3,2,2,1,2,2,2,2,2,2,2,,,
522,4,2,,,,,,,,,,,,
522,5,2,,,,,,,,,,,,
522,7,2,,,,,,,,,,,,
522,8,2,,,,,,,,,,,,
522,9,2,2,1,2,2,2,2,2,2,2,,,
523,1,2,,,,,,,,,,,,
523,2,2,,,,,,,,,,,,
523,4,2,,,,,,,,,,,,
523,5,2,,,,,,,,,,,,
523,6,2,2,1,1,2,1,2,1,2,2,,,
523,7,2,,,,,,,,,,,,
523,8,2,,,,,,,,,,,,
524,1,2,,,,,,,,,,,,
524,2,2,,,,,,,,,,,,
524,3,2,2,2,1,2,2,2,2,2,2,,,
524,4,2,,,,,,,,,,,,
524,5,2,,,,,,,,,,,,
524,7,2,,,,,,,,,,,,
524,8,2,,,,,,,,,,,,
524,9,2,2,1,2,2,2,2,2,2,2,,,
525,1,2,,,,,,,,,,,,
525,2,2,,,,,,,,,,,,
525,4,2,,,,,,,,,,,,
525,5,2,,,,,,,,,,,,
525,6,2,2,4,2,2,2,2,2,2,2,,,
525,7,2,,,,,,,,,,,,
525,8,2,,,,,,,,,,,,
526,1,2,,,,,,,,,,,,
526,2,2,,,,,,,,,,,,
526,3,2,2,1,2,2,2,2,2,2,2,,,
526,4,2,,,,,,,,,,,,
526,5,2,,,,,,,,,,,,
526,7,2,,,,,,,,,,,,
526,8,2,,,,,,,,,,,,
526,9,2,2,1,2,2,2,2,2,2,2,,,
527,2,2,,,,,,,,,,,,
527,4,2,,,,,,,,,,,,
527,5,2,,,,,,,,,,,,
527,6,2,2,1,2,2,2,2,1,2,2,,,
527,7,2,,,,,,,,,,,,
527,8,2,,,,,,,,,,,,
528,2,2,,,,,,,,,,,,
528,3,2,2,1,2,2,2,2,2,2,2,,,
528,4,2,,,,,,,,,,,,
528,7,2,,,,,,,,,,,,
528,8,2,,,,,,,,,,,,
528,9,2,2,1,2,2,2,2,2,2,2,,,
529,1,2,,,,,,,,,,,,
529,2,2,,,,,,,,,,,,
529,4,2,,,,,,,,,,,,
529,5,2,,,,,,,,,,,,
529,6,2,2,1,2,2,1,2,2,1,2,,,
529,7,2,,,,,,,,,,,,
530,1,2,,,,,,,,,,,,
530,2,2,,,,,,,,,,,,
530,3,2,2,1,1,2,1,2,2,2,2,,,
530,4,2,,,,,,,,,,,,
530,5,2,,,,,,,,,,,,
530,7,2,,,,,,,,,,,,
530,8,2,,,,,,,,,,,,
530,9,2,2,1,2,2,1,2,2,2,2,,,
531,1,2,,,,,,,,,,,,
531,2,2,,,,,,,,,,,,
531,4,2,,,,,,,,,,,,
531,5,2,,,,,,,,,,,,
531,6,2,2,1,1,1,2,2,2,2,2,,,
531,7,2,,,,,,,,,,,,
531,8,2,,,,,,,,,,,,
532,1,2,,,,,,,,,,,,
532,2,2,,,,,,,,,,,,
532,3,2,2,1,2,2,2,2,2,2,2,,,
532,4,2,,,,,,,,,,,,
532,5,2,,,,,,,,,,,,
532,8,2,,,,,,,,,,,,
532,9,2,2,1,2,2,2,2,2,2,2,,,
533,1,2,,,,,,,,,,,,
533,2,2,,,,,,,,,,,,
533,4,2,,,,,,,,,,,,
533,5,2,,,,,,,,,,,,
533,6,2,2,1,2,2,2,2,2,2,2,,,
533,7,2,,,,,,,,,,,,
533,8,2,,,,,,,,,,,,
534,1,2,,,,,,,,,,,,
534,2,2,,,,,,,,,,,,
534,3,2,2,1,2,2,2,2,2,2,2,,,
534,4,2,,,,,,,,,,,,
534,5,2,,,,,,,,,,,,
534,7,2,,,,,,,,,,,,
534,8,2,,,,,,,,,,,,
534,9,2,2,1,1,2,2,2,2,2,2,,,
535,1,2,,,,,,,,,,,,
535,2,2,,,,,,,,,,,,
535,4,2,,,,,,,,,,,,
535,5,2,,,,,,,,,,,,
535,6,2,2,1,2,2,2,2,2,2,2,,,
535,7,2,,,,,,,,,,,,
535,8,2,,,,,,,,,,,,
536,1,2,,,,,,,,,,,,
536,2,2,,,,,,,,,,,,
536,3,2,2,1,2,2,2,2,2,2,2,,,
536,4,2,,,,,,,,,,,,
536,5,2,,,,,,,,,,,,
536,7,2,,,,,,,,,,,,
536,8,2,,,,,,,,,,,,
536,9,2,2,1,2,2,2,2,2,2,2,,,
537,1,2,,,,,,,,,,,,
537,2,2,,,,,,,,,,,,
537,4,2,,,,,,,,,,,,
537,5,2,,,,,,,,,,,,
537,6,2,2,1,2,1,1,2,2,2,2,,,
537,7,2,,,,,,,,,,,,
537,8,2,,,,,,,,,,,,
538,1,2,,,,,,,,,,,,
538,2,2,,,,,,,,,,,,
538,3,2,2,1,2,2,1,2,1,2,2,,,
538,4,2,,,,,,,,,,,,
538,5,2,,,,,,,,,,,,
538,7,2,,,,,,,,,,,,
538,8,2,,,,,,,,,,,,
538,9,2,2,1,1,1,2,2,2,2,2,,,
539,1,2,,,,,,,,,,,,
539,2,2,,,,,,,,,,,,
539,4,2,,,,,,,,,,,,
539,5,2,,,,,,,,,,,,
539,6,2,2,1,2,1,1,2,1,2,2,,,
539,7,2,,,,,,,,,,,,
539,8,2,,,,,,,,,,,,
540,1,2,,,,,,,,,,,,
540,2,2,,,,,,,,,,,,
540,3,2,2,1,1,1,1,2,1,2,2,,,
540,4,2,,,,,,,,,,,,
540,5,2,,,,,,,,,,,,
540,7,2,,,,,,,,,,,,
540,8,2,,,,,,,,,,,,
540,9,2,2,1,1,1,1,2,1,2,2,,,
541,1,2,,,,,,,,,,,,
541,2,2,,,,,,,,,,,,
541,4,2,,,,,,,,,,,,
541,5,2,,,,,,,,,,,,
541,6,2,2,1,1,1,1,2,1,2,2,,,
541,7,2,,,,,,,,,,,,
541,8,2,,,,,,,,,,,,
542,1,2,,,,,,,,,,,,
542,2,2,,,,,,,,,,,,
542,3,2,2,1,2,2,2,2,2,2,2,,,
542,4,2,,,,,,,,,,,,
542,5,2,,,,,,,,,,,,
542,7,2,,,,,,,,,,,,
542,8,2,,,,,,,,,,,,
542,9,2,2,1,2,2,2,2,2,2,2,,,
543,1,2,,,,,,,,,,,,
543,2,2,,,,,,,,,,,,
543,4,2,,,,,,,,,,,,
543,6,2,2,1,1,2,2,2,2,2,2,,,
543,7,2,,,,,,,,,,,,
543,8,2,,,,,,,,,,,,
544,1,2,,,,,,,,,,,,
544,2,2,,,,,,,,,,,,
544,3,2,2,1,2,2,2,2,2,2,2,,,
544,4,2,,,,,,,,,,,,
544,5,2,,,,,,,,,,,,
544,7,2,,,,,,,,,,,,
544,8,2,,,,,,,,,,,,
544,9,2,2,1,2,2,2,2,2,2,2,,,
545,1,2,,,,,,,,,,,,
545,2,2,,,,,,,,,,,,
545,4,2,,,,,,,,,,,,
545,5,2,,,,,,,,,,,,
545,6,2,2,1,2,2,2,2,2,2,2,,,
545,7,2,,,,,,,,,,,,
545,8,2,,,,,,,,,,,,
546,1,2,,,,,,,,,,,,
546,2,2,,,,,,,,,,,,
546,3,2,2,1,2,2,2,2,2,2,2,,,
546,4,2,,,,,,,,,,,,
546,5,2,,,,,,,,,,,,
546,7,2,,,,,,,,,,,,
546,8,2,,,,,,,,,,,,
546,9,2,2,1,2,2,2,2,2,2,2,,,
547,1,2,,,,,,,,,,,,
547,2,2,,,,,,,,,,,,
547,4,2,,,,,,,,,,,,
547,5,2,,,,,,,,,,,,
547,6,2,2,1,2,1,1,2,2,2,2,,,
547,7,2,,,,,,,,,,,,
547,8,2,,,,,,,,,,,,
548,1,2,,,,,,,,,,,,
548,2,2,,,,,,,,,,,,
548,3,2,2,1,2,2,2,2,2,2,2,,,
548,4,2,,,,,,,,,,,,
548,5,2,,,,,,,,,,,,
548,7,2,,,,,,,,,,,,
548,8,2,,,,,,,,,,,,
548,9,2,2,1,2,2,2,2,2,2,2,,,
549,1,2,,,,,,,,,,,,
549,2,2,,,,,,,,,,,,
549,4,2,,,,,,,,,,,,
549,5,2,,,,,,,,,,,,
549,6,2,2,1,2,2,2,2,2,2,2,,,
549,7,2,,,,,,,,,,,,
549,8,2,,,,,,,,,,,,
550,1,2,,,,,,,,,,,,
550,2,2,,,,,,,,,,,,
550,3,2,2,1,2,2,2,2,2,2,2,,,
550,4,2,,,,,,,,,,,,
550,5,2,,,,,,,,,,,,
550,7,2,,,,,,,,,,,,
550,8,2,,,,,,,,,,,,
550,9,2,2,1,2,2,2,2,2,2,2,,,
551,1,2,,,,,,,,,,,,
551,2,2,,,,,,,,,,,,
551,4,2,,,,,,,,,,,,
551,5,2,,,,,,,,,,,,
551,6,2,2,1,2,2,2,2,2,2,2,,,
551,7,2,,,,,,,,,,,,
551,8,2,,,,,,,,,,,,
552,2,2,,,,,,,,,,,,
552,3,2,2,1,2,2,2,2,2,2,2,,,
552,4,2,,,,,,,,,,,,
552,5,2,,,,,,,,,,,,
552,7,2,,,,,,,,,,,,
552,8,2,,,,,,,,,,,,
552,9,2,2,1,2,2,2,2,2,2,2,,,
554,1,2,,,,,,,,,,,,
554,2,2,,,,,,,,,,,,
554,3,2,2,1,2,2,2,2,2,2,2,,,
554,4,2,,,,,,,,,,,,
554,5,2,,,,,,,,,,,,
554,7,2,,,,,,,,,,,,
554,8,2,,,,,,,,,,,,
554,9,2,2,1,2,2,2,2,2,2,2,,,
555,1,2,,,,,,,,,,,,
555,2,2,,,,,,,,,,,,
555,4,2,,,,,,,,,,,,
555,5,2,,,,,,,,,,,,
555,6,2,2,1,2,2,2,2,2,2,2,,,
555,7,2,,,,,,,,,,,,
555,8,2,,,,,,,,,,,,
556,1,2,,,,,,,,,,,,
556,2,2,,,,,,,,,,,,
556,3,2,2,1,2,2,2,2,2,2,2,,,
556,4,2,,,,,,,,,,,,
556,5,2,,,,,,,,,,,,
556,7,2,,,,,,,,,,,,
556,8,2,,,,,,,,,,,,
556,9,2,2,1,2,2,2,2,2,2,2,,,
557,1,2,,,,,,,,,,,,
557,2,2,,,,,,,,,,,,
557,4,2,,,,,,,,,,,,
557,5,2,,,,,,,,,,,,
557,6,2,2,1,2,2,2,2,2,2,2,,,
557,7,2,,,,,,,,,,,,
557,8,2,,,,,,,,,,,,
558,1,2,,,,,,,,,,,,
558,2,2,,,,,,,,,,,,
558,3,2,2,1,1,2,2,2,2,1,2,,,
558,4,2,,,,,,,,,,,,
558,5,2,,,,,,,,,,,,
558,7,2,,,,,,,,,,,,
558,8,2,,,,,,,,,,,,
558,9,2,2,1,1,2,2,2,2,1,2,,,
559,1,2,,,,,,,,,,,,
559,2,2,,,,,,,,,,,,
559,4,2,,,,,,,,,,,,
559,5,2,,,,,,,,,,,,
559,6,2,2,1,1,1,2,2,2,2,2,,,
559,7,2,,,,,,,,,,,,
559,8,2,,,,,,,,,,,,
560,1,2,,,,,,,,,,,,
560,2,2,,,,,,,,,,,,
560,3,2,2,1,2,2,2,2,2,2,2,,,
560,4,2,,,,,,,,,,,,
560,5,2,,,,,,,,,,,,
560,7,2,,,,,,,,,,,,
560,8,2,,,,,,,,,,,,
560,9,2,2,1,2,2,2,2,2,2,2,,,
561,1,2,,,,,,,,,,,,
561,2,2,,,,,,,,,,,,
561,4,2,,,,,,,,,,,,
561,5,2,,,,,,,,,,,,
561,6,2,2,1,1,2,2,2,1,2,2,,,
561,7,2,,,,,,,,,,,,
561,8,2,,,,,,,,,,,,
562,1,2,,,,,,,,,,,,
562,2,2,,,,,,,,,,,,
562,3,2,2,1,1,2,2,2,2,2,2,,,
562,4,2,,,,,,,,,,,,
562,5,2,,,,,,,,,,,,
562,7,2,,,,,,,,,,,,
562,8,2,,,,,,,,,,,,
562,9,2,2,2,1,1,1,1,1,1,1,1,,
563,1,2,,,,,,,,,,,,
563,2,2,,,,,,,,,,,,
563,4,2,,,,,,,,,,,,
563,5,2,,,,,,,,,,,,
563,6,2,2,1,2,2,2,2,2,2,2,,,
563,7,2,,,,,,,,,,,,
563,8,2,,,,,,,,,,,,
564,1,2,,,,,,,,,,,,
564,2,2,,,,,,,,,,,,
564,3,2,2,1,2,2,2,2,2,2,2,,,
564,4,2,,,,,,,,,,,,
564,5,2,,,,,,,,,,,,
564,7,2,,,,,,,,,,,,
564,8,2,,,,,,,,,,,,
564,9,2,2,1,2,2,2,2,2,2,2,,,
565,1,2,,,,,,,,,,,,
565,2,2,,,,,,,,,,,,
565,4,2,,,,,,,,,,,,
565,5,2,,,,,,,,,,,,
565,6,2,2,1,2,2,2,2,2,2,2,,,
565,7,2,,,,,,,,,,,,
565,8,2,,,,,,,,,,,,
566,1,2,,,,,,,,,,,,
566,2,2,,,,,,,,,,,,
566,3,2,2,1,1,1,1,2,1,2,2,,,
566,4,2,,,,,,,,,,,,
566,5,2,,,,,,,,,,,,
566,7,2,,,,,,,,,,,,
566,8,2,,,,,,,,,,,,
566,9,2,2,1,1,1,1,2,1,2,2,,,
567,1,2,,,,,,,,,,,,
567,2,2,,,,,,,,,,,,
567,4,2,,,,,,,,,,,,
567,5,2,,,,,,,,,,,,
567,6,2,2,1,2,1,1,2,2,2,2,,,
567,7,2,,,,,,,,,,,,
567,8,2,,,,,,,,,,,,
568,1,2,,,,,,,,,,,,
568,2,2,,,,,,,,,,,,
568,3,2,2,1,1,1,1,2,1,2,2,,,
568,4,2,,,,,,,,,,,,
568,5,2,,,,,,,,,,,,
568,7,2,,,,,,,,,,,,
568,8,2,,,,,,,,,,,,
568,9,2,2,1,2,2,2,2,2,2,2,,,
569,1,2,,,,,,,,,,,,
569,2,2,,,,,,,,,,,,
569,4,2,,,,,,,,,,,,
569,5,2,,,,,,,,,,,,
569,6,2,2,9,2,2,1,2,2,2,2,,,
569,7,2,,,,,,,,,,,,
569,8,2,,,,,,,,,,,,
570,1,2,,,,,,,,,,,,
570,2,2,,,,,,,,,,,,
570,3,2,2,1,2,2,1,2,1,2,2,,,
570,4,2,,,,,,,,,,,,
570,5,2,,,,,,,,,,,,
570,7,2,,,,,,,,,,,,
570,8,2,,,,,,,,,,,,
570,9,2,2,1,2,2,2,2,2,2,2,,,
571,1,2,,,,,,,,,,,,
571,2,2,,,,,,,,,,,,
571,4,2,,,,,,,,,,,,
571,5,2,,,,,,,,,,,,
571,6,2,2,1,2,2,2,2,2,2,2,,,
571,7,2,,,,,,,,,,,,
571,8,2,,,,,,,,,,,,
572,1,2,,,,,,,,,,,,
572,2,2,,,,,,,,,,,,
572,3,2,2,1,1,2,2,2,2,2,2,,,
572,4,2,,,,,,,,,,,,
572,5,2,,,,,,,,,,,,
572,7,2,,,,,,,,,,,,
572,8,2,,,,,,,,,,,,
572,9,2,2,1,1,2,2,2,2,2,2,,,
573,1,2,,,,,,,,,,,,
573,2,2,,,,,,,,,,,,
573,4,2,,,,,,,,,,,,
573,5,2,,,,,,,,,,,,
573,6,2,2,1,2,2,2,2,2,2,2,,,
573,7,2,,,,,,,,,,,,
573,8,2,,,,,,,,,,,,
574,1,2,,,,,,,,,,,,
574,2,2,,,,,,,,,,,,
574,3,2,2,1,2,2,2,2,2,2,2,,,
574,4,2,,,,,,,,,,,,
574,5,2,,,,,,,,,,,,
574,7,2,,,,,,,,,,,,
574,8,2,,,,,,,,,,,,
574,9,2,2,2,2,2,2,2,2,2,2,,,
575,1,2,,,,,,,,,,,,
575,2,2,,,,,,,,,,,,
575,4,2,,,,,,,,,,,,
575,5,2,,,,,,,,,,,,
575,6,2,2,2,2,2,2,2,2,2,2,,,
575,7,2,,,,,,,,,,,,
575,8,2,,,,,,,,,,,,
576,1,2,,,,,,,,,,,,
576,2,2,,,,,,,,,,,,
576,3,2,2,1,2,2,2,2,2,2,2,,,
576,4,2,,,,,,,,,,,,
576,5,2,,,,,,,,,,,,
576,7,2,,,,,,,,,,,,
576,8,2,,,,,,,,,,,,
576,9,2,2,1,2,2,2,2,2,2,2,,,
577,1,2,,,,,,,,,,,,
577,2,2,,,,,,,,,,,,
577,4,2,,,,,,,,,,,,
577,5,2,,,,,,,,,,,,
577,6,2,2,1,1,2,1,2,2,2,2,,,
577,7,2,,,,,,,,,,,,
577,8,2,,,,,,,,,,,,
578,1,2,,,,,,,,,,,,
578,2,2,,,,,,,,,,,,
578,3,2,2,1,1,2,1,2,2,2,2,,,
578,4,2,,,,,,,,,,,,
578,5,2,,,,,,,,,,,,
578,7,2,,,,,,,,,,,,
578,8,2,,,,,,,,,,,,
578,9,2,2,1,1,2,2,2,2,2,2,,,
579,1,2,,,,,,,,,,,,
579,2,2,,,,,,,,,,,,
579,4,2,,,,,,,,,,,,
579,5,2,,,,,,,,,,,,
579,6,2,2,2,1,2,1,1,1,2,2,,,
579,7,2,,,,,,,,,,,,
579,8,2,,,,,,,,,,,,
580,1,2,,,,,,,,,,,,
580,2,2,,,,,,,,,,,,
580,3,2,2,1,2,2,2,2,2,2,2,,,
580,4,2,,,,,,,,,,,,
580,5,2,,,,,,,,,,,,
580,7,2,,,,,,,,,,,,
580,8,2,,,,,,,,,,,,
580,9,2,2,1,2,2,2,2,2,2,2,,,
581,1,2,,,,,,,,,,,,
581,2,2,,,,,,,,,,,,
581,4,2,,,,,,,,,,,,
581,5,2,,,,,,,,,,,,
581,6,2,2,10,1,2,2,2,2,2,2,,,
581,7,2,,,,,,,,,,,,
581,8,2,,,,,,,,,,,,
582,1,2,,,,,,,,,,,,
582,2,2,,,,,,,,,,,,
582,3,2,2,1,1,1,1,1,1,1,1,1,,
582,4,2,,,,,,,,,,,,
582,5,2,,,,,,,,,,,,
582,7,2,,,,,,,,,,,,
582,8,2,,,,,,,,,,,,
582,9,2,2,1,1,1,2,2,2,2,2,,,
583,1,2,,,,,,,,,,,,
583,2,2,,,,,,,,,,,,
583,4,2,,,,,,,,,,,,
583,5,2,,,,,,,,,,,,
583,6,2,2,6,1,1,1,2,1,2,2,,,
583,7,2,,,,,,,,,,,,
583,8,2,,,,,,,,,,,,
584,1,2,,,,,,,,,,,,
584,2,2,,,,,,,,,,,,
584,3,2,2,1,1,1,1,1,1,1,1,2,,
584,4,2,,,,,,,,,,,,
584,5,2,,,,,,,,,,,,
584,7,2,,,,,,,,,,,,
584,8,2,,,,,,,,,,,,
584,9,2,2,1,1,1,1,2,1,2,2,,,
585,1,2,,,,,,,,,,,,
585,2,2,,,,,,,,,,,,
585,4,2,,,,,,,,,,,,
585,5,2,,,,,,,,,,,,
585,6,2,2,1,2,2,2,2,2,2,2,,,
585,7,2,,,,,,,,,,,,
585,8,2,,,,,,,,,,,,
586,1,2,,,,,,,,,,,,
586,2,2,,,,,,,,,,,,
586,3,2,2,1,2,2,2,2,2,2,2,,,
586,4,2,,,,,,,,,,,,
586,5,2,,,,,,,,,,,,
586,7,2,,,,,,,,,,,,
586,8,2,,,,,,,,,,,,
586,9,2,2,1,2,2,2,2,2,2,2,,,
588,1,2,,,,,,,,,,,,
588,2,2,,,,,,,,,,,,
588,3,2,2,1,2,2,2,2,2,2,2,,,
588,4,2,,,,,,,,,,,,
588,5,2,,,,,,,,,,,,
588,7,2,,,,,,,,,,,,
588,8,2,,,,,,,,,,,,
588,9,2,2,5,2,2,2,2,2,2,2,,,
589,1,2,,,,,,,,,,,,
589,2,2,,,,,,,,,,,,
589,4,2,,,,,,,,,,,,
589,5,2,,,,,,,,,,,,
589,6,2,2,6,2,2,2,2,2,2,2,,,
589,7,2,,,,,,,,,,,,
589,8,2,,,,,,,,,,,,
590,1,2,,,,,,,,,,,,
590,2,2,,,,,,,,,,,,
590,3,2,2,1,2,2,2,2,2,2,2,,,
590,4,2,,,,,,,,,,,,
590,5,2,,,,,,,,,,,,
590,7,2,,,,,,,,,,,,
590,8,2,,,,,,,,,,,,
590,9,2,2,1,2,2,2,2,2,2,2,,,
591,1,2,,,,,,,,,,,,
591,2,2,,,,,,,,,,,,
591,4,2,,,,,,,,,,,,
591,5,2,,,,,,,,,,,,
591,6,2,2,1,2,2,2,2,2,2,2,,,
591,7,2,,,,,,,,,,,,
591,8,2,,,,,,,,,,,,
592,1,2,,,,,,,,,,,,
592,2,2,,,,,,,,,,,,
592,3,2,2,1,2,2,2,2,2,2,2,,,
592,4,2,,,,,,,,,,,,
592,5,2,,,,,,,,,,,,
592,7,2,,,,,,,,,,,,
592,8,2,,,,,,,,,,,,
592,9,2,2,1,2,2,2,2,2,2,2,,,
593,1,2,,,,,,,,,,,,
593,2,2,,,,,,,,,,,,
593,4,2,,,,,,,,,,,,
593,5,2,,,,,,,,,,,,
593,6,2,2,1,2,2,2,2,2,2,2,,,
593,7,2,,,,,,,,,,,,
593,8,2,,,,,,,,,,,,
594,1,2,,,,,,,,,,,,
594,2,2,,,,,,,,,,,,
594,3,2,2,1,2,2,2,2,2,2,2,,,
594,4,2,,,,,,,,,,,,
594,5,2,,,,,,,,,,,,
594,7,2,,,,,,,,,,,,
594,8,2,,,,,,,,,,,,
594,9,2,2,1,2,2,2,2,2,2,2,,,
595,1,2,,,,,,,,,,,,
595,2,2,,,,,,,,,,,,
595,4,2,,,,,,,,,,,,
595,5,2,,,,,,,,,,,,
595,6,2,2,1,2,2,2,2,2,2,2,,,
595,7,2,,,,,,,,,,,,
595,8,2,,,,,,,,,,,,
596,1,2,,,,,,,,,,,,
596,2,2,,,,,,,,,,,,
596,3,2,2,1,2,2,2,2,2,2,2,,,
596,4,2,,,,,,,,,,,,
596,5,2,,,,,,,,,,,,
596,7,2,,,,,,,,,,,,
596,8,2,,,,,,,,,,,,
596,9,2,2,1,2,2,2,2,2,2,2,,,
597,1,2,,,,,,,,,,,,
597,2,2,,,,,,,,,,,,
597,4,2,,,,,,,,,,,,
597,5,2,,,,,,,,,,,,
597,6,2,2,1,2,2,2,2,2,2,2,,,
597,7,2,,,,,,,,,,,,
597,8,2,,,,,,,,,,,,
598,1,2,,,,,,,,,,,,
598,2,2,,,,,,,,,,,,
598,3,2,2,1,2,2,2,2,2,2,2,,,
598,4,2,,,,,,,,,,,,
598,5,2,,,,,,,,,,,,
598,7,2,,,,,,,,,,,,
598,8,2,,,,,,,,,,,,
598,9,2,2,1,2,2,2,2,2,2,2,,,
599,1,2,,,,,,,,,,,,
599,2,2,,,,,,,,,,,,
599,4,2,,,,,,,,,,,,
599,5,2,,,,,,,,,,,,
599,6,2,2,1,2,2,2,2,2,2,2,,,
599,7,2,,,,,,,,,,,,
599,8,2,,,,,,,,,,,,
600,1,2,,,,,,,,,,,,
600,2,2,,,,,,,,,,,,
600,3,2,2,1,2,2,2,2,2,2,2,,,
600,4,2,,,,,,,,,,,,
600,5,2,,,,,,,,,,,,
600,7,2,,,,,,,,,,,,
600,8,2,,,,,,,,,,,,
600,9,2,2,1,2,2,2,2,2,2,2,,,
601,1,2,,,,,,,,,,,,
601,2,2,,,,,,,,,,,,
601,4,2,,,,,,,,,,,,
601,5,2,,,,,,,,,,,,
601,6,2,2,1,2,2,2,2,2,2,2,,,
601,7,2,,,,,,,,,,,,
601,8,2,,,,,,,,,,,,
602,1,2,,,,,,,,,,,,
602,2,2,,,,,,,,,,,,
602,3,2,2,1,2,1,1,2,1,2,2,,,
602,4,2,,,,,,,,,,,,
602,5,2,,,,,,,,,,,,
602,7,2,,,,,,,,,,,,
602,8,2,,,,,,,,,,,,
602,9,2,2,8,2,1,1,2,2,2,2,,,
603,1,2,,,,,,,,,,,,
