"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q06","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q24","s0q25","s0q26","s0q27","s0q28","s9aq00","s9bq13","s11bq00"
202,9,1,2,2,22,2206,2,34,1,1.79769313486232e+308,131,133,133,29,9,2017,21,11,30,9,2017,12,36,29,9,2017,1,1,1,2,13,2,2,1
203,1,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,14,30,27,9,2017,23,10,19,9,2017,1,1,1,1,14,1.79769313486232e+308,1.79769313486232e+308,1
203,2,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,14,50,28,9,2017,8,52,19,9,2017,1,1,1,1,18,1.79769313486232e+308,1.79769313486232e+308,1
203,3,1,2,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,17,2,28,9,2017,10,53,19,9,2017,1,1,1,1,7,1,2,1
203,4,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,15,35,28,9,2017,12,59,19,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
203,5,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,15,42,28,9,2017,17,50,19,9,2017,1,1,1,1,20,1.79769313486232e+308,1.79769313486232e+308,1
203,6,1,2,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,17,18,29,9,2017,15,11,19,9,2017,1,1,1,1,21,1,2,1
203,7,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,16,6,29,9,2017,14,14,19,9,2017,1,1,1,1,3,1.79769313486232e+308,1.79769313486232e+308,1
203,8,1,1,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,16,16,29,9,2017,14,23,19,9,2017,1,1,1,1,27,1.79769313486232e+308,1.79769313486232e+308,1
203,9,1,2,2,22,2207,2,9,1,1.79769313486232e+308,131,136,136,19,9,2017,20,49,29,9,2017,14,45,19,9,2017,1,1,1,1,7,2,2,1
204,1,1,1,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,17,32,26,9,2017,19,9,26,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
204,2,1,1,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,19,10,26,9,2017,19,33,26,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
204,3,1,2,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,19,34,26,9,2017,20,3,26,9,2017,1,1,1,1,4,2,2,1
204,4,1,1,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,20,4,26,9,2017,20,25,26,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
204,5,1,1,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,20,28,26,9,2017,21,3,26,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
204,6,1,2,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,22,43,26,9,2017,23,9,26,9,2017,1,1,1,1,5,2,2,1
204,9,1,2,2,22,2208,2,16,1,1.79769313486232e+308,131,132,132,26,9,2017,23,55,27,9,2017,0,22,26,9,2017,1,1,1,1,5,2,2,1
205,1,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,15,58,27,9,2017,16,34,27,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
205,2,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,16,35,27,9,2017,17,13,27,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
205,3,1,2,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,17,15,27,9,2017,17,48,27,9,2017,1,1,1,1,5,2,2,1
205,4,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,17,48,27,9,2017,20,1,27,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
205,5,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,20,2,27,9,2017,20,35,27,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
205,6,1,2,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,20,40,27,9,2017,21,17,27,9,2017,1,1,1,1,5,2,2,1
205,7,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,21,19,27,9,2017,22,19,27,9,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
205,8,1,1,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,22,20,27,9,2017,23,4,27,9,2017,1,1,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1
205,9,1,2,2,22,2208,2,19,1,1.79769313486232e+308,131,132,132,27,9,2017,23,5,28,9,2017,0,42,27,9,2017,1,1,1,1,7,2,2,1
206,1,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,7,10,2017,15,2,7,10,2017,17,17,7,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
206,2,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,122,124,7,10,2017,17,26,7,10,2017,19,35,7,10,2017,1,1,1,1,6,1.79769313486232e+308,1.79769313486232e+308,1
206,3,1,2,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,6,31,8,10,2017,8,55,8,10,2017,1,1,1,1,8,1,1,1
206,4,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,9,40,8,10,2017,11,15,8,10,2017,1,1,1,1,7,1.79769313486232e+308,1.79769313486232e+308,1
206,5,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,11,16,8,10,2017,21,24,8,10,2017,1,1,1,1,12,1.79769313486232e+308,1.79769313486232e+308,1
206,6,1,2,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,12,27,8,10,2017,14,33,8,10,2017,1,1,1,1,6,2,2,1
206,7,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,14,47,8,10,2017,16,30,8,10,2017,1,1,1,1,17,1.79769313486232e+308,1.79769313486232e+308,1
206,8,1,1,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,16,32,8,10,2017,18,25,8,10,2017,1,1,1,1,10,1.79769313486232e+308,1.79769313486232e+308,1
206,9,1,2,2,22,2204,2,2,1,1.79769313486232e+308,121,124,124,8,10,2017,18,26,8,10,2017,20,20,8,10,2017,1,1,1,1,11,2,2,1
207,1,1,1,2,22,2204,2,4,1,1.79769313486232e+308,121,124,124,28,9,2017,0,46,28,9,2017,2,29,28,9,2017,1,1,1,1,13,1.79769313486232e+308,1.79769313486232e+308,1
207,2,1,1,2,22,2204,2,4,1,1.79769313486232e+308,121,121,124,29,9,2017,0,15,29,9,2017,21,14,29,9,2017,1,1,1,1,15,1.79769313486232e+308,1.79769313486232e+308,1
207,3,1,2,2,22,2204,2,4,1,1.79769313486232e+308,121,124,124,30,9,2017,0,3,30,9,2017,22,32,30,9,2017,1,1,1,1,13,2,2,1
207,4,1,1,2,22,2204,2,4,1,1.79769313486232e+308,121,124,124,2,10,2017,13,7,2,10,2017,15,42,2,10,2017,1,4,1,1,14,1.79769313486232e+308,1.79769313486232e+308,1
207,5,1,1,2,22,2204,2,4,1,1.79769313486232e+308,121,124,124,2,10,2017,16,41,3,10,2017,5,59,2,10,2017,1,1,1,1,18,1.79769313486232e+308,1.79769313486232e+308,1
207,6,1,2,2,22,2204,2,4,1,1.79769313486232e+308,121,124,124,2,10,2017,10,55,2,10,2017,12,53,2,10,2017,1,1,1,1,8,1,2,1
