"grappe","exploitation","passage","s11a1q01","s11a1q02","s11a1q03a","s11a1q03d","s11a1q04","s11a1q05","s11a1q06"
100,5,1,1,1,1,1,1,2,1
100,6,1,2,1,1,1,1,2,1
100,7,1,1,1,1,1,1,2,1
100,8,1,1,1,1,1,1,2,1
100,9,1,1,1,1,1,1,2,1
101,1,1,2,1,1,1,1,2,1
101,2,1,1,1,1,1,1,2,1
101,3,1,3,1,1,1,1,2,1
101,4,1,1,1,1,1,1,2,1
101,5,1,1,1,1,1,1,2,1
101,6,1,1,1,1,1,1,2,1
101,7,1,1,1,1,1,1,2,1
101,8,1,1,1,1,1,1,2,1
101,9,1,2,1,1,1,1,2,1
102,1,1,1,1,1,1,1,1,1
102,2,1,1,1,1,1,1,1,1
102,3,1,2,1,1,1,2,2,1
102,4,1,1,1,1,1,2,2,1
102,5,1,1,1,1,1,1,1,1
102,6,1,1,1,1,1,2,2,1
102,7,1,1,1,1,1,1,2,1
102,9,1,1,1,1,1,1,2,1
103,3,1,1,1,1,1,1,2,1
103,4,1,1,1,1,1,1,2,1
103,5,1,1,1,1,1,1,1,1
103,6,1,1,1,1,1,1,2,1
103,7,1,1,1,1,1,1,2,1
103,8,1,1,1,1,1,1,2,1
103,9,1,1,1,1,1,1,2,1
104,3,1,1,1,1,1,1,2,1
104,6,1,1,1,1,1,2,2,1
106,1,1,1,1,1,1,1,2,1
106,2,1,1,1,1,1,1,2,1
106,3,1,1,1,1,1,1,2,1
106,4,1,1,1,1,1,1,2,1
106,5,1,1,1,1,1,1,2,1
106,6,1,1,1,1,1,2,2,1
106,7,1,1,1,1,1,1,2,1
106,8,1,1,1,1,1,1,2,1
106,9,1,1,1,1,1,1,2,1
107,1,1,2,1,1,1,1,2,2
107,2,1,2,1,1,1,1,2,1
107,3,1,1,1,1,1,1,2,1
107,4,1,1,1,1,1,1,2,1
107,5,1,2,1,1,1,1,2,2
107,6,1,2,1,1,1,1,2,1
107,7,1,2,1,1,1,1,2,1
107,8,1,1,1,1,1,1,2,1
107,9,1,1,1,1,1,1,2,1
108,1,1,2,1,1,1,1,2,1
108,2,1,1,1,1,1,1,2,1
108,3,1,1,1,1,1,1,2,1
108,4,1,1,1,1,1,1,2,1
108,5,1,2,1,1,1,1,2,2
108,6,1,1,1,1,1,1,2,1
108,7,1,1,1,1,1,1,2,1
108,8,1,1,1,1,1,1,2,1
108,9,1,3,1,2,2,2,2,2
109,1,1,1,1,1,1,1,2,1
109,2,1,1,1,1,1,1,2,1
109,3,1,1,1,1,1,1,1,1
109,4,1,1,1,1,1,1,2,1
109,5,1,1,1,1,1,1,2,1
109,6,1,1,1,1,1,1,2,1
109,7,1,5,12,7,1,2,2,1
109,8,1,1,1,1,1,1,2,1
109,9,1,1,1,1,1,1,2,1
110,3,1,1,1,1,1,1,2,1
110,6,1,1,6,6,1,1,2,1
110,9,1,1,1,1,1,1,2,1
111,1,1,3,7,1,1,2,2,1
111,2,1,1,5,1,1,1,2,1
111,3,1,1,1,1,1,1,2,1
111,4,1,5,14,5,2,2,2,1
111,5,1,1,1,1,1,1,2,1
111,6,1,1,1,1,1,1,2,1
111,7,1,3,7,8,2,2,2,1
111,8,1,1,1,2,2,1,2,1
111,9,1,2,5,2,2,2,2,1
112,1,1,2,1,1,1,1,1,1
112,2,1,3,1,1,1,1,2,1
112,3,1,2,1,1,1,1,1,1
112,4,1,1,1,1,1,1,1,1
112,5,1,3,1,1,1,1,1,1
112,6,1,3,1,1,1,1,1,1
112,7,1,2,1,1,1,1,3,1
112,8,1,1,1,1,1,1,1,1
112,9,1,1,1,1,1,1,1,1
113,1,1,2,1,1,1,1,1,1
113,2,1,3,1,1,1,1,1,1
113,3,1,1,1,1,1,1,1,1
113,4,1,1,1,1,1,1,1,1
113,5,1,1,1,1,1,1,1,1
113,6,1,1,1,1,1,1,1,1
113,7,1,1,1,1,1,1,1,1
113,8,1,1,1,1,1,1,1,1
113,9,1,1,1,1,1,1,1,1
114,1,1,1,1,1,1,2,2,1
114,3,1,2,9,1,1,1,2,1
114,4,1,2,1,1,1,2,2,1
114,5,1,1,1,1,1,1,2,1
114,6,1,1,1,1,1,2,2,1
114,7,1,1,1,1,1,1,2,1
114,9,1,1,1,1,1,2,2,1
115,3,1,1,1,1,1,2,2,1
115,8,1,1,1,1,1,1,2,1
116,1,1,1,1,1,1,1,1,1
119,1,1,1,1,1,1,1,1,1
119,2,1,1,1,1,1,1,1,1
119,3,1,1,1,1,1,1,1,1
119,4,1,1,1,1,1,1,1,1
119,5,1,1,1,1,1,1,1,1
119,6,1,1,1,1,1,1,1,1
119,7,1,1,1,1,1,1,1,1
119,8,1,1,1,1,1,1,1,1
119,9,1,1,1,1,1,1,1,1
120,1,1,1,1,1,2,1,2,1
120,3,1,1,1,1,1,1,2,1
120,4,1,1,1,10,1,1,2,1
120,5,1,1,1,1,1,1,2,1
120,6,1,1,1,1,1,1,2,1
120,8,1,1,1,1,1,1,2,1
120,9,1,1,1,1,1,1,2,1
121,2,1,1,1,1,1,2,2,1
121,4,1,1,1,1,1,1,2,1
121,6,1,1,1,1,1,1,1,1
121,9,1,1,1,1,1,1,1,1
122,1,1,1,1,1,2,1,2,1
122,2,1,1,1,1,1,1,2,1
122,3,1,1,1,1,1,1,2,2
122,5,1,1,1,1,1,1,2,1
122,6,1,1,1,1,1,1,2,1
122,7,1,1,1,1,1,1,2,1
122,8,1,1,1,1,1,1,2,1
122,9,1,1,1,1,1,1,2,1
123,2,1,1,1,1,1,1,2,1
123,5,1,1,1,1,1,1,2,1
123,7,1,1,1,1,1,1,1,2
123,8,1,1,1,1,1,1,1,1
123,9,1,1,1,1,1,1,1,1
124,1,1,1,1,1,1,1,2,1
124,2,1,1,1,1,1,2,1,1
124,3,1,1,1,1,1,1,2,1
124,4,1,1,1,1,1,1,2,1
124,5,1,1,1,1,1,1,2,1
124,6,1,1,1,1,1,1,2,1
124,7,1,1,1,1,1,1,1,1
124,8,1,1,1,1,1,1,1,1
124,9,1,1,1,1,1,1,1,1
125,1,1,1,1,1,1,1,2,1
125,2,1,1,1,1,1,1,2,1
125,3,1,1,1,1,1,1,2,1
125,4,1,1,1,1,1,1,1,1
125,5,1,1,1,1,1,1,1,1
125,6,1,1,1,1,1,1,2,1
125,7,1,1,1,1,1,1,1,1
125,8,1,1,1,1,1,1,1,1
125,9,1,1,1,1,1,1,1,1
126,2,1,1,1,1,1,2,1,1
126,3,1,1,1,1,1,2,2,1
126,4,1,1,1,1,1,1,2,1
126,5,1,1,1,1,1,1,1,1
126,6,1,1,1,1,1,2,1,1
126,7,1,1,1,1,1,1,1,1
126,8,1,1,1,1,1,1,2,1
126,9,1,1,1,1,1,1,2,1
127,1,1,1,1,1,1,1,2,1
127,3,1,1,1,1,1,1,2,1
127,4,1,1,1,1,1,1,2,1
127,6,1,1,1,1,1,1,2,1
127,7,1,1,1,1,1,1,2,1
127,8,1,1,1,1,1,1,2,1
128,1,1,1,1,1,1,1,1,1
128,2,1,1,1,1,1,1,1,1
128,4,1,1,1,1,1,1,1,1
128,5,1,1,1,1,1,1,1,1
128,6,1,1,1,1,1,1,1,1
128,7,1,1,1,1,1,1,1,1
128,8,1,1,1,1,1,1,1,1
128,9,1,1,1,1,1,1,1,1
129,1,1,1,1,1,1,1,1,1
129,2,1,1,1,1,1,1,1,1
129,3,1,1,1,1,1,1,1,1
129,4,1,1,1,1,1,1,1,1
129,6,1,1,1,1,1,1,1,1
130,1,1,2,1,1,1,1,2,1
130,2,1,1,1,1,1,1,2,1
130,3,1,1,1,1,1,1,2,2
130,5,1,1,1,1,1,2,1,1
130,6,1,1,1,1,1,1,1,1
130,7,1,1,1,1,1,2,2,1
130,8,1,1,1,1,1,1,1,1
130,9,1,1,1,1,1,1,2,1
131,1,1,2,1,1,1,2,2,1
131,2,1,1,1,1,1,1,2,1
131,3,1,1,1,1,1,1,1,1
131,4,1,1,1,1,1,1,2,1
131,5,1,1,1,1,2,2,2,1
131,6,1,1,1,1,1,1,1,1
131,7,1,1,1,1,1,1,2,1
131,8,1,1,1,1,1,1,2,1
131,9,1,1,1,1,1,1,2,1
132,2,1,1,1,1,1,1,2,1
132,3,1,1,1,1,1,1,2,1
132,4,1,1,2,2,2,1,2,1
132,5,1,1,1,1,1,1,2,1
132,6,1,1,1,1,1,1,1,1
132,8,1,1,1,1,1,1,2,1
132,9,1,1,1,1,2,1,1,1
133,1,1,1,1,1,1,1,1,1
133,2,1,1,1,1,1,1,1,1
133,3,1,1,1,1,1,1,1,1
133,4,1,1,1,1,1,1,1,1
133,5,1,1,1,1,1,2,1,1
133,6,1,1,1,1,1,1,1,1
133,8,1,1,1,1,1,1,1,1
133,9,1,1,1,1,1,1,1,1
134,1,1,1,1,1,1,1,2,1
134,2,1,1,1,1,1,1,2,1
134,3,1,1,1,1,1,1,2,1
134,4,1,1,1,1,1,1,2,1
134,5,1,1,1,1,1,1,2,1
134,6,1,1,6,1,1,1,2,1
134,7,1,1,1,1,1,1,2,1
134,8,1,1,1,1,1,1,1,1
134,9,1,1,6,8,1,1,2,1
135,1,1,1,1,1,1,1,2,1
135,2,1,1,1,1,1,1,2,1
135,3,1,1,1,1,1,1,2,1
135,4,1,1,1,1,1,1,2,1
135,6,1,1,1,1,1,1,2,1
135,7,1,1,1,1,1,1,2,1
135,8,1,1,8,8,1,1,2,1
135,9,1,1,4,4,1,1,2,1
136,1,1,1,1,1,1,1,2,1
136,2,1,1,1,1,1,1,2,1
136,3,1,1,1,1,1,1,2,1
136,4,1,1,1,1,1,1,2,1
136,5,1,1,1,1,1,1,2,1
136,6,1,1,1,1,1,1,2,1
136,7,1,1,1,1,1,1,2,1
136,8,1,2,1,1,1,1,2,1
136,9,1,1,1,1,1,1,2,1
137,1,1,1,1,1,1,2,1,1
137,2,1,1,1,1,1,1,2,1
137,3,1,1,1,1,1,1,2,1
137,4,1,1,1,1,1,1,2,1
137,6,1,1,1,1,1,1,2,1
137,7,1,1,1,1,1,2,1,1
137,8,1,1,1,1,1,1,2,1
137,9,1,1,1,1,1,1,2,1
139,1,1,1,1,1,1,1,2,1
139,3,1,3,1,1,1,1,1,2
139,4,1,1,1,1,1,2,1,1
139,5,1,1,1,1,1,1,1,1
139,6,1,1,1,1,2,2,1,1
139,7,1,1,1,1,1,1,1,1
139,9,1,1,1,1,1,1,2,1
140,1,1,15,1,1,1,1,2,1
140,2,1,1,1,1,1,1,1,1
140,3,1,1,1,1,1,1,1,1
140,4,1,1,1,1,1,2,2,1
140,5,1,1,1,1,1,1,2,1
140,7,1,1,1,1,1,1,1,1
140,8,1,1,1,1,1,1,1,1
141,1,1,1,1,1,1,1,2,1
141,2,1,1,1,1,1,1,2,1
141,3,1,1,1,1,1,1,2,1
141,4,1,1,1,1,1,1,2,1
141,5,1,1,1,1,1,1,2,1
141,6,1,1,1,1,1,1,2,1
141,7,1,2,1,2,2,1,2,2
141,8,1,1,1,1,1,1,2,1
141,9,1,1,1,1,1,1,2,1
142,1,1,1,1,1,1,1,2,1
142,2,1,1,1,1,1,1,2,1
142,3,1,1,8,8,1,1,2,1
142,4,1,1,1,1,1,1,2,1
142,5,1,1,1,1,1,1,2,1
142,6,1,1,1,1,1,1,2,1
142,7,1,1,1,1,1,1,2,1
142,8,1,1,1,1,1,1,2,1
142,9,1,1,1,1,1,1,2,1
143,2,1,1,1,1,1,1,2,1
143,3,1,1,1,1,1,1,2,1
143,5,1,1,1,1,1,1,2,1
143,6,1,3,1,1,1,1,2,1
143,7,1,1,1,1,1,1,2,1
143,8,1,1,1,1,1,1,2,1
143,9,1,1,1,1,1,1,2,1
144,1,1,1,1,1,1,1,2,1
144,2,1,1,1,1,1,1,2,1
144,3,1,1,1,1,1,1,2,1
144,4,1,1,1,1,1,1,2,1
144,5,1,1,1,1,1,1,2,1
144,6,1,1,1,1,1,1,2,1
144,7,1,1,1,1,1,1,2,1
144,8,1,1,1,1,1,1,2,1
144,9,1,1,1,1,1,1,2,1
145,1,1,1,1,1,1,1,2,1
145,2,1,1,1,1,1,1,2,1
145,4,1,1,1,1,2,1,2,1
145,5,1,1,1,1,1,1,2,1
145,6,1,1,1,1,1,1,2,1
145,7,1,1,1,1,1,1,2,1
145,8,1,1,1,1,1,1,2,1
145,9,1,1,1,1,1,1,2,1
146,1,1,1,1,1,1,1,2,1
146,2,1,1,1,1,1,1,2,1
146,3,1,1,1,1,1,1,2,1
146,4,1,1,1,1,2,1,2,1
146,5,1,1,1,1,1,1,2,1
146,6,1,1,1,1,1,1,2,1
146,7,1,1,1,1,1,1,2,1
146,8,1,1,1,1,1,1,2,1
146,9,1,1,1,1,1,1,2,1
147,1,1,1,1,1,1,1,2,1
147,2,1,1,1,1,1,1,2,1
147,4,1,1,1,1,1,1,2,1
147,5,1,1,1,1,1,1,2,1
147,6,1,1,1,1,1,1,2,1
147,7,1,1,1,1,1,1,2,1
147,8,1,1,1,1,1,1,2,1
147,9,1,1,1,1,1,1,2,1
148,1,1,1,1,1,1,1,2,1
148,2,1,1,8,1,1,1,2,1
148,3,1,1,1,1,1,1,2,1
148,4,1,1,2,1,1,1,2,1
148,5,1,1,1,1,1,1,2,1
148,6,1,1,1,1,1,1,2,1
148,7,1,1,1,1,1,1,2,1
148,8,1,1,1,1,1,1,2,1
148,9,1,1,1,1,1,1,2,1
149,1,1,1,1,1,1,1,1,1
149,2,1,1,1,1,2,1,1,1
149,3,1,2,1,1,1,1,2,1
149,5,1,1,1,1,1,1,2,1
149,6,1,1,1,1,2,1,2,1
149,7,1,1,1,1,2,1,2,1
149,8,1,1,1,1,2,1,2,1
149,9,1,1,1,1,1,1,2,1
150,1,1,1,1,1,1,1,2,1
150,2,1,1,1,1,1,1,2,1
150,3,1,1,1,1,1,1,1,1
150,4,1,1,1,1,1,1,2,1
150,5,1,1,1,1,1,1,2,1
150,6,1,1,1,14,1,1,2,1
150,7,1,1,1,1,1,1,2,1
150,8,1,1,1,1,1,1,2,1
150,9,1,1,1,1,1,1,2,1
151,1,1,1,1,1,1,1,2,1
151,2,1,1,1,1,1,1,2,1
151,3,1,1,1,1,1,1,2,1
151,4,1,1,1,1,1,1,2,1
151,5,1,1,1,1,1,1,2,1
151,6,1,1,1,1,1,1,2,1
151,7,1,1,1,1,1,1,2,1
151,8,1,1,1,1,1,1,2,1
151,9,1,1,1,1,1,1,2,1
152,1,1,1,1,1,1,1,2,1
152,2,1,1,1,1,1,1,2,1
152,3,1,2,1,12,2,2,2,1
152,4,1,1,1,1,1,1,2,1
152,5,1,1,20,1,1,1,2,1
152,6,1,1,1,1,2,1,2,1
152,7,1,1,6,1,1,1,2,1
152,8,1,1,1,1,1,1,2,1
152,9,1,2,2,1,2,2,2,1
153,1,1,1,1,1,1,1,2,1
153,2,1,1,1,1,1,1,2,1
153,3,1,1,5,5,1,1,2,1
153,4,1,1,1,1,1,1,2,1
153,5,1,1,13,1,1,1,2,1
153,6,1,1,1,1,1,1,2,1
153,7,1,1,1,1,1,1,2,1
153,8,1,1,1,1,1,1,2,1
153,9,1,2,6,2,2,2,2,1
155,1,1,1,1,1,1,1,1,2
155,2,1,1,1,1,1,1,1,1
155,3,1,1,1,1,2,1,1,1
155,4,1,1,1,1,2,1,1,1
155,5,1,1,1,1,1,1,1,1
155,6,1,1,1,1,1,1,1,1
155,7,1,1,1,1,1,1,1,1
155,8,1,1,1,1,2,1,1,1
155,9,1,1,1,1,1,1,1,1
156,1,1,1,1,1,1,1,2,1
156,2,1,1,1,1,1,1,1,1
156,3,1,1,1,1,1,1,1,1
156,4,1,1,1,1,1,1,1,1
156,5,1,1,1,1,1,1,1,1
156,6,1,1,1,1,1,1,1,1
156,7,1,1,1,1,1,1,1,1
156,8,1,1,1,1,1,1,1,1
156,9,1,1,1,1,1,1,1,1
157,1,1,1,1,1,1,1,2,2
157,2,1,1,1,1,1,1,2,2
157,3,1,1,1,1,1,1,2,2
157,4,1,1,1,1,1,1,2,2
157,5,1,1,1,1,1,1,2,2
157,6,1,1,1,1,1,1,2,2
157,7,1,1,1,1,1,1,2,2
157,8,1,1,1,1,1,1,2,2
157,9,1,1,1,1,1,1,2,2
158,1,1,1,1,1,1,1,2,1
158,2,1,1,1,1,2,1,2,2
158,3,1,1,1,1,1,1,2,2
158,4,1,1,1,1,1,1,2,2
158,5,1,1,1,1,1,1,2,2
158,6,1,1,1,1,1,1,2,2
158,7,1,1,1,1,1,1,2,2
158,8,1,1,1,1,1,1,2,2
158,9,1,1,1,1,2,1,2,2
159,1,1,1,1,1,1,1,1,1
159,2,1,1,1,1,1,1,1,1
159,3,1,1,1,1,1,1,1,2
159,4,1,1,1,1,1,1,1,1
159,5,1,1,1,1,1,1,1,1
159,6,1,1,1,1,1,1,2,2
159,7,1,1,1,1,1,1,2,2
159,8,1,1,1,1,1,1,2,2
159,9,1,1,1,1,1,1,2,2
160,1,1,1,1,1,1,1,2,1
160,2,1,1,1,1,1,1,2,1
160,3,1,1,1,1,1,1,2,1
160,4,1,1,1,1,1,1,2,1
160,5,1,1,1,1,1,1,2,1
160,6,1,1,1,1,1,1,2,1
160,7,1,1,1,1,1,1,2,1
160,8,1,1,1,1,1,1,2,1
160,9,1,1,1,1,1,1,2,1
161,1,1,1,1,1,1,1,2,1
161,2,1,1,1,1,1,1,2,1
161,3,1,1,1,1,1,1,2,1
161,4,1,1,1,1,1,1,2,1
161,5,1,1,1,1,1,1,2,1
161,6,1,1,1,1,1,1,2,1
161,8,1,1,1,1,1,1,2,1
161,9,1,1,1,1,1,1,2,1
162,1,1,1,1,1,1,1,2,1
162,2,1,1,1,1,1,1,2,1
162,3,1,1,1,1,1,1,2,1
162,4,1,1,1,1,1,1,2,1
162,5,1,1,1,1,1,1,2,1
162,7,1,1,1,1,1,1,2,1
162,8,1,1,1,1,1,1,2,1
162,9,1,1,1,1,1,1,2,1
163,1,1,1,1,1,1,1,2,1
163,2,1,1,1,1,1,1,2,1
163,3,1,1,1,1,1,1,2,1
163,4,1,1,1,1,1,1,2,1
163,5,1,1,1,1,1,1,2,1
163,6,1,1,1,1,2,1,2,1
163,7,1,1,1,1,1,1,2,1
163,8,1,1,1,1,1,1,2,1
163,9,1,1,1,1,1,1,2,1
164,1,1,1,1,1,1,1,2,1
164,2,1,1,1,1,2,2,2,1
164,3,1,1,1,1,1,1,2,1
164,4,1,1,1,1,1,1,2,1
164,5,1,1,1,1,2,1,2,1
164,6,1,1,1,1,1,1,2,1
164,7,1,1,1,1,1,1,2,1
164,8,1,1,1,1,1,1,2,1
164,9,1,1,1,1,1,1,2,1
165,1,1,1,1,1,1,1,2,1
165,2,1,1,1,1,1,1,2,1
165,3,1,1,1,1,1,1,2,1
165,4,1,1,1,1,1,1,2,1
165,5,1,1,1,1,2,1,2,1
165,6,1,1,1,1,1,1,2,1
165,7,1,1,1,1,1,1,2,1
165,8,1,1,1,1,2,1,2,1
165,9,1,1,1,1,1,1,2,1
166,1,1,1,1,12,1,1,1,1
166,2,1,1,1,1,1,1,1,1
166,3,1,1,1,1,1,1,1,1
166,4,1,1,1,1,1,1,1,1
166,5,1,1,1,1,1,1,1,1
166,6,1,1,1,1,1,1,1,1
166,7,1,1,1,1,1,1,1,1
166,8,1,1,1,1,1,1,1,1
166,9,1,1,1,1,1,1,1,1
167,1,1,1,1,1,1,1,1,1
167,2,1,1,1,1,1,1,1,1
167,3,1,1,1,1,1,1,1,1
167,4,1,1,1,1,1,1,1,1
167,5,1,1,1,1,1,1,1,1
167,6,1,1,1,1,1,1,1,1
167,7,1,1,1,1,1,1,1,1
167,8,1,1,1,1,1,1,1,1
167,9,1,1,1,1,1,1,1,1
169,1,1,1,1,1,1,1,1,1
169,2,1,1,1,1,1,1,1,1
169,3,1,1,1,1,1,1,2,1
169,4,1,1,1,1,1,1,1,1
169,5,1,1,1,1,1,1,1,1
169,6,1,1,1,1,1,1,1,1
169,7,1,1,1,1,1,1,1,1
169,8,1,2,1,1,1,1,1,1
169,9,1,1,1,1,1,1,1,1
170,1,1,1,1,1,1,1,1,1
170,2,1,1,1,1,1,1,1,1
170,3,1,1,1,1,1,1,1,1
170,4,1,1,1,1,1,1,1,1
170,5,1,1,1,1,1,1,1,1
170,6,1,1,1,1,1,1,1,1
170,7,1,1,1,1,1,1,1,1
170,8,1,1,1,1,1,1,1,1
170,9,1,1,1,1,1,1,1,1
171,1,1,2,1,1,1,1,1,2
171,2,1,1,1,1,1,1,1,1
171,3,1,1,1,1,1,1,1,1
171,4,1,1,1,1,1,1,1,1
171,5,1,1,1,1,1,1,1,1
171,6,1,1,1,1,1,1,1,1
171,7,1,1,1,1,1,1,1,1
171,9,1,1,1,1,1,1,1,1
172,1,1,1,1,1,1,1,1,1
172,2,1,1,1,1,1,1,1,1
172,3,1,1,1,1,1,1,1,1
172,4,1,1,1,1,1,1,1,1
172,5,1,1,1,1,1,1,1,1
172,6,1,1,1,1,1,1,1,1
172,7,1,1,1,1,1,1,1,1
172,8,1,1,1,1,1,1,1,1
172,9,1,1,1,1,1,1,1,1
173,1,1,1,1,1,1,1,2,1
173,2,1,1,1,1,1,1,1,1
173,3,1,1,1,1,1,1,1,1
173,4,1,1,1,1,1,1,1,1
173,5,1,1,1,1,1,1,1,1
173,6,1,1,1,1,1,1,2,1
173,7,1,1,1,1,1,1,1,1
173,8,1,1,1,1,1,1,1,1
173,9,1,2,9,9,1,1,1,1
174,1,1,1,1,1,1,1,1,1
174,2,1,1,1,1,1,1,2,1
174,3,1,1,1,1,1,1,1,1
174,4,1,1,1,1,1,1,1,1
174,5,1,1,1,1,1,1,1,1
174,6,1,1,1,1,1,1,1,1
174,7,1,1,1,1,1,1,2,1
174,8,1,1,1,1,1,1,1,1
174,9,1,1,1,1,1,1,1,1
175,1,1,1,1,1,1,1,2,1
175,2,1,1,1,1,1,1,2,1
175,3,1,1,1,1,1,1,2,1
175,4,1,1,1,1,1,1,2,1
175,5,1,1,1,16,1,1,1,1
175,6,1,1,1,1,1,1,1,1
175,7,1,1,1,1,1,1,2,1
175,8,1,1,1,1,1,1,2,1
175,9,1,1,1,1,1,1,1,1
176,1,1,1,1,1,1,1,1,1
176,2,1,1,1,1,1,1,1,1
176,3,1,1,1,1,1,1,1,1
176,4,1,1,1,1,1,1,1,1
176,5,1,1,1,1,1,1,1,1
176,6,1,1,1,1,1,1,1,1
176,7,1,1,1,1,1,1,2,1
176,8,1,1,1,1,1,1,2,1
176,9,1,1,1,1,1,1,1,1
177,1,1,1,1,1,1,1,1,1
177,2,1,1,1,1,1,1,1,1
177,3,1,1,1,1,1,1,1,1
177,4,1,1,1,1,1,1,1,1
177,5,1,1,1,1,1,1,1,2
177,6,1,1,1,1,1,1,1,1
177,7,1,1,1,1,1,1,2,1
177,8,1,1,1,1,1,1,1,1
177,9,1,1,1,1,1,1,1,1
178,1,1,1,1,1,1,1,1,1
178,2,1,1,1,11,1,1,1,2
178,3,1,1,1,1,1,1,1,1
178,4,1,1,1,1,1,1,1,2
178,5,1,1,1,1,1,1,1,1
178,6,1,1,1,1,1,1,1,2
178,7,1,1,1,1,1,1,1,1
178,8,1,1,1,1,1,1,1,1
178,9,1,1,1,1,1,1,1,1
179,1,1,1,1,1,1,1,1,1
179,2,1,1,1,1,1,1,2,1
179,3,1,1,1,1,1,1,1,1
179,4,1,1,1,1,1,1,2,1
179,5,1,1,1,1,1,1,1,1
179,6,1,1,1,1,1,1,1,1
179,7,1,1,1,1,1,1,1,1
179,8,1,1,1,1,1,1,2,1
179,9,1,1,1,1,1,1,2,1
180,1,1,1,1,1,1,1,2,1
180,2,1,1,1,1,1,1,2,1
180,4,1,1,3,1,1,1,2,1
180,5,1,2,1,1,1,1,2,1
180,6,1,1,1,1,1,1,2,1
180,7,1,1,1,1,1,1,2,1
180,8,1,1,1,1,1,1,2,1
180,9,1,1,1,1,1,1,1,1
181,1,1,1,1,1,1,1,1,1
181,2,1,1,1,1,1,1,2,1
181,3,1,1,1,1,1,1,1,1
181,4,1,1,1,1,1,1,2,1
181,5,1,1,1,1,1,1,2,1
181,6,1,1,1,1,1,1,2,1
181,7,1,1,1,1,1,1,1,1
181,8,1,1,1,1,1,1,1,1
181,9,1,1,1,1,1,1,2,1
182,1,1,1,1,1,1,1,2,1
182,2,1,1,1,1,1,1,2,1
182,3,1,1,1,1,1,1,2,1
182,4,1,1,1,1,1,1,1,1
182,5,1,1,1,1,1,1,2,1
182,6,1,1,1,1,1,1,2,1
182,8,1,1,1,1,1,1,2,1
182,9,1,1,1,1,1,1,2,1
183,1,1,1,1,5,1,1,1,1
183,2,1,1,1,1,1,1,1,1
183,3,1,1,1,1,1,1,1,1
183,4,1,1,1,1,1,1,1,1
183,5,1,1,1,1,1,1,1,1
183,6,1,1,1,1,1,1,1,1
183,7,1,1,1,1,1,1,1,1
183,8,1,1,1,1,1,1,1,1
183,9,1,1,1,1,1,1,1,1
184,1,1,1,1,1,1,2,1,1
184,2,1,1,1,1,1,2,1,1
184,3,1,1,1,1,1,1,1,1
184,4,1,1,1,1,1,2,1,1
184,5,1,1,1,1,1,2,1,1
184,6,1,1,1,1,1,2,1,1
184,7,1,1,9,9,1,1,1,1
184,8,1,1,7,7,1,1,1,1
184,9,1,1,1,1,1,2,1,1
185,1,1,1,1,1,1,1,1,1
185,2,1,1,1,1,1,1,1,1
185,3,1,1,1,1,1,2,1,1
185,4,1,1,1,1,1,2,1,1
185,5,1,1,1,1,1,2,1,1
185,6,1,1,1,1,1,2,1,1
185,7,1,1,1,1,1,1,1,1
185,8,1,1,1,1,1,1,1,1
185,9,1,1,1,1,1,1,1,1
189,6,1,1,1,1,1,1,2,1
189,8,1,1,1,1,1,1,2,1
191,1,1,2,1,1,1,1,2,1
191,3,1,1,1,1,1,1,2,1
191,4,1,2,1,1,1,1,2,1
191,5,1,1,1,1,1,1,2,1
191,6,1,1,1,1,1,1,2,1
191,7,1,1,1,1,1,1,2,1
191,9,1,2,1,1,1,1,2,1
192,1,1,1,1,1,1,1,2,1
192,2,1,1,1,1,1,1,2,1
192,3,1,1,1,1,1,1,2,1
192,4,1,1,1,1,1,1,2,1
192,5,1,1,1,1,1,1,2,1
192,6,1,1,1,1,1,1,2,1
192,7,1,1,1,1,1,1,2,1
192,8,1,1,1,1,1,1,2,1
192,9,1,1,1,1,1,1,2,1
193,1,1,1,1,1,1,1,2,1
193,2,1,1,1,1,1,1,2,1
193,3,1,1,1,1,1,1,2,1
193,4,1,1,1,1,1,1,2,1
193,5,1,1,1,1,1,1,2,1
193,6,1,1,1,1,1,1,2,1
193,7,1,1,1,1,1,1,2,1
193,8,1,1,1,1,1,1,2,1
193,9,1,1,1,1,1,1,1,1
194,1,1,1,1,1,1,1,2,1
194,2,1,1,1,1,1,1,2,1
194,3,1,1,1,1,1,1,2,1
194,5,1,1,1,1,1,1,2,1
194,6,1,1,1,1,1,1,2,1
194,7,1,1,1,1,1,1,1,1
194,8,1,1,1,1,1,1,2,1
194,9,1,1,1,1,1,1,2,1
195,1,1,1,1,1,1,1,2,1
195,2,1,1,1,1,1,1,2,1
195,3,1,1,1,1,1,1,2,1
195,4,1,1,1,1,1,1,2,1
195,5,1,2,1,1,1,1,2,1
195,6,1,2,1,1,1,1,2,1
195,7,1,1,1,1,1,1,2,1
196,1,1,1,1,1,1,1,1,1
196,2,1,1,1,1,1,1,2,1
196,3,1,1,1,1,1,1,2,1
196,4,1,1,1,1,1,1,2,1
196,6,1,1,1,1,1,1,2,1
197,1,1,1,1,1,1,1,2,1
197,2,1,1,1,1,1,1,1,1
197,3,1,1,1,1,1,1,2,1
197,4,1,1,8,8,1,1,2,1
197,5,1,2,1,1,1,1,2,1
197,6,1,1,1,1,1,1,1,1
197,7,1,1,1,1,1,1,2,1
