"grappe","exploitation","passage","s9q00","s9q01","s9q02a","s9q02d","s9q02e","s9q02f","s9q03","s9q04","s9q05","s9q06","s9q07","s9q08","s9q09","s9q10","s9q11","s9q12a","s9q12b"
1053,6,1,1,9,9,1,23,1.79769313486232e+308,4,1,35,4,1,0,5,1,3,75000,1
1053,6,1,2,9,2,2,28,1.79769313486232e+308,1,1,65,1,1,0,5,1,3,45000,1
1055,3,1,1,2,2,2,37,1.79769313486232e+308,4,1,36,5,2,1.79769313486232e+308,1,1,3,20000,1
1058,1,1,3,1,4,2,2,12,3,2,998,6,1,0,1,1,1,360000,4
1058,1,1,1,1,2,1,8,1.79769313486232e+308,3,1,998,6,1,0,1,1,1,360000,4
1059,5,1,1,1,1,2,25,1.79769313486232e+308,1,1,40,5,1,0,5,1,3,150000,1
1061,4,1,1,1,1,2,35,1.79769313486232e+308,4,1,46,1,2,1.79769313486232e+308,3,1,3,15000,5
1062,5,1,1,1,1,1,46,1.79769313486232e+308,4,1,50,4,1,10,6,1,3,650000,4
1062,7,1,1,1,1,1,50,1.79769313486232e+308,4,1,17,4,1,7,3,1,3,130000,5
1067,1,1,1,2,2,2,26,1.79769313486232e+308,3,1,998,5,2,1.79769313486232e+308,2,1,3,10000,1
1067,5,1,1,1,1,1,46,1.79769313486232e+308,4,1,35,1,2,1.79769313486232e+308,4,1,2,50000,4
