"grappe","passage","exploitation","s6q00","s6q01","s6q02","s6q03","s6q04","s6q05","s6q06","s6q07a","s6q07b","s6q08","s6q09a","s6q09b","s6q09c","s6q10","s6q11a","s6q11b","s6q11c","s6q12","s6q13","s6q14","s6q15","s6q16a","s6q16b"
522,1,4,6,3,8,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
522,1,5,2,3,4,3,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
522,1,6,1,3,2,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,7,1,3
522,1,7,1,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
522,1,8,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
522,1,9,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
523,1,1,2,3,2,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,7,1,3
523,1,2,1,3,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
523,1,3,1,2,3,6,3,3,2,34,34,10,5,0,5,10,5,0,5,3,2,1,6,2,3
523,1,4,1,2,5,6,1,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
523,1,5,1,4,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
523,1,6,7,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
523,1,7,1,3,4,2,3,3,2,22,21,10,2,0,5,10,2,0,5,4,4,1,6,1,3
523,1,8,1,3,5,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
523,1,9,1,3,3,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,7,1,3
524,1,1,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
524,1,2,1,4,9,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
524,1,3,2,3,3,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,7,1,3
524,1,4,6,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
524,1,5,1,3,5,2,3,5,3,22,22,10,5,0,5,10,5,0,5,4,4,1,6,1,3
524,1,6,1,3,4,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,4,1,3
524,1,7,1,3,6,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
524,1,8,1,3,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,3,1
524,1,9,1,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,1,1,3,8,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,2,11,3,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,3,1,3,3,2,3,5,3,22,22,60,5,0,10,60,5,0,10,4,4,1,7,1,3
525,1,4,1,3,4,2,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,5,2,3,3,2,3,5,3,22,22,10,5,0,5,10,5,0,5,4,4,1,7,1,3
525,1,6,1,3,9,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,7,10,3,5,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,8,1,3,7,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,1,6,1,3
525,1,9,1,3,5,2,3,5,2,22,22,5,2,0,5,5,2,0,5,4,4,1,6,1,3
526,1,1,1,3,11,2,3,3,2,21,21,2,31,0,31,2,31,0,31,2,2,2,3,1,3
526,1,2,1,3,24,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,7,1,3
526,1,3,1,3,8,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
526,1,4,1,3,6,2,3,3,2,32,32,5,11,0,5,5,11,0,5,3,4,2,7,1,3
526,1,5,1,3,6,2,3,3,2,32,32,5,1,0,5,5,1,0,5,3,2,2,7,1,3
526,1,6,2,3,3,2,3,3,3,31,31,3,20,1,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,6,1,3
526,1,7,1,3,12,2,3,3,2,34,34,6,1,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,7,1,3
526,1,8,1,3,1,2,3,3,2,13,13,20,50,0,50,29,50,0,57,3,2,2,6,1,3
526,1,9,1,3,10,2,3,3,2,21,21,25,5,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,2,6,1,3
527,1,2,1,2,4,2,3,3,2,21,21,21,5,0,14,26,6,0,14,3,2,2,6,1,3
527,1,3,1,3,15,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,3,1
527,1,4,1,3,3,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
527,1,5,1,3,15,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,2,6,1,3
527,1,6,1,3,6,2,3,3,3,21,21,30,50,0,50,30,50,0,50,3,2,2,6,1,3
527,1,7,1,3,2,2,3,1,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
527,1,8,1,3,2,2,3,1,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
527,1,9,1,3,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
528,1,2,1,3,10,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
528,1,3,1,3,19,2,3,3,2,21,21,40,50,0,30,40,50,0,30,3,2,2,6,1,3
528,1,4,1,3,7,2,3,4,3,21,21,100,59,0,59,100,59,0,59,3,2,2,6,1,3
528,1,6,1,3,4,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
528,1,7,1,3,6,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
528,1,8,1,3,9,2,3,3,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
528,1,9,1,3,11,3,3,2,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,1,1,3
529,1,1,10,3,4,2,3,5,3,34,34,3,20,0,30,50,20,0,30,3,2,2,7,1,3
529,1,2,1,3,3,2,3,3,3,34,34,20,5,0,10,20,5,0,40,3,4,2,7,1,3
529,1,3,1,3,6,2,3,5,2,32,32,10,3,0,5,10,3,0,5,3,4,2,7,1,3
529,1,4,1,3,10,2,3,3,2,14,14,30,10,0,30,30,10,0,30,3,2,2,6,1,3
529,1,5,1,3,11,2,2,5,3,34,34,60,15,0,20,60,15,0,15,3,4,2,7,1,3
529,1,6,1,3,4,2,3,5,3,34,34,3,1,0,5,3,1,0,5,3,2,2,7,1,3
529,1,7,1,3,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,7,1,3
529,1,9,1,3,12,2,2,5,3,34,34,15,5,0,10,15,5,0,10,3,4,2,4,1,3
530,1,1,1,3,5,4,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
530,1,2,1,3,4,2,3,3,3,22,22,5,2,0,2,5,2,0,2,3,2,2,6,1,0
530,1,3,1,3,4,2,3,3,3,32,32,10,4,0,6,10,4,0,6,3,2,2,6,1,0
530,1,4,1,3,2,2,3,3,3,22,22,300,10,0,10,300,10,0,10,3,2,2,6,1,0
530,1,5,1,3,4,4,3,5,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
530,1,6,1,3,4,4,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
530,1,7,1,3,3,2,3,3,3,22,22,15,5,0,15,15,5,0,5,3,2,1,6,1,0
530,1,8,1,3,3,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,0
530,1,9,1,3,3,2,3,3,3,22,22,5,1,0,2,5,1,0,2,3,2,2,6,1,0
531,1,1,1,3,4,3,3,3,3,21,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
531,1,2,1,3,5,2,3,3,3,21,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
531,1,3,1,3,6,2,3,3,3,21,31,5,0,0,3,5,0,0,3,3,2,2,6,1,3
531,1,4,1,3,5,2,3,3,3,21,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
531,1,5,1,3,2,3,3,3,3,21,31,4,0,0,3,4,0,0,3,3,2,2,6,1,3
531,1,6,1,3,4,3,3,3,3,21,31,4,0,0,2,4,0,0,2,3,2,2,6,1,3
531,1,7,1,3,4,2,3,3,3,21,31,6,0,0,2,6,0,0,2,3,2,2,6,1,3
531,1,8,1,3,5,2,3,3,3,21,31,4,0,0,5,4,0,0,5,3,2,2,6,1,3
531,1,9,1,3,4,2,3,3,3,21,31,4,0,0,2,4,0,0,2,3,2,2,6,1,3
532,1,1,1,3,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0,0,3,3,2,2,6,1,0
532,1,2,1,3,2,2,3,3,3,21,31,2,0,0,3,2,0,0,3,3,2,2,6,1,0
532,1,3,1,3,3,2,3,3,3,21,31,4,0,0,2,4,0,0,2,3,2,2,6,1,3
532,1,4,1,3,4,2,3,3,3,21,31,4,0,0,3,4,0,0,3,3,2,2,6,1,3
532,1,5,1,3,2,2,3,3,3,21,31,3,0,0,2,3,0,0,2,3,2,2,6,1,3
532,1,6,1,3,2,2,3,3,3,21,31,3,0,0,3,3,0,0,3,3,2,2,6,1,3
532,1,8,1,3,3,2,3,3,3,21,31,6,0,0,4,6,0,0,4,3,2,2,6,1,3
532,1,9,1,3,2,1,3,3,3,21,31,5,0,0,3,5,0,0,3,3,2,2,6,1,3
533,1,1,1,5,6,1,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,2,1,5,3,1,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,3,1,5,10,1,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,4,1,5,4,1,3,5,3,21,21,2,0,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,5,1,5,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,6,1,5,8,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,7,2,5,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,2,3
533,1,8,1,5,2,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
533,1,9,1,5,3,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
534,1,1,1,5,8,1,1,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,2,2,3
534,1,2,1,5,11,1,1,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
534,1,3,2,5,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,6,1,3
534,1,4,2,5,4,5,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,6,2,3
534,1,5,6,5,8,1,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
534,1,6,1,5,11,1,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,1,3
534,1,7,1,5,8,5,1,1,1,14,14,50,20,0,20,50,20,0,20,3,1,1,6,2,3
534,1,8,1,5,9,1,1,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,1,1,2,3
534,1,9,1,5,6,1,1,1,2,13,13,10,5,1,0,10,1,0,1,3,1,1,1,1,3
535,1,1,1,3,2,2,3,5,3,34,34,20,5,3,20,23,7,30,30,4,2,2,4,2,1
535,1,2,1,3,3,2,3,5,3,34,34,80,17,23,24,80,32,34,32,4,2,2,4,1,3
535,1,3,2,3,4,2,3,5,3,34,34,100,30,20,15,100,40,20,17,4,2,2,4,1,3
535,1,4,1,3,4,2,3,3,3,31,34,50,10,23,10,50,14,30,15,4,2,2,6,1,3
535,1,5,1,3,4,2,3,5,3,34,34,100,20,35,40,100,40,55,1,4,2,2,6,1,3
535,1,6,1,3,4,2,3,5,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,4,1,3
535,1,7,1,3,4,2,3,3,3,34,34,60,11,20,28,60,20,25,35,4,2,2,4,1,3
535,1,8,1,3,3,4,5,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
535,1,9,1,4,4,2,3,3,3,21,34,20,10,20,30,24,15,27,40,4,2,1,4,1,3
536,1,1,1,5,19,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,2,1,5,12,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,3,1,5,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,4,1,5,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,5,1,5,9,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,6,1,5,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,7,1,5,13,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,8,1,5,8,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
536,1,9,1,5,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,4,1,6,1,3
537,1,1,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,1,6,1,3
537,1,2,1,3,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,1,6,1,3
537,1,3,1,3,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
537,1,4,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
537,1,5,1,3,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,1,6,1,3
537,1,6,1,3,6,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,1,6,1,3
537,1,7,1,3,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
537,1,8,1,3,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,3,1,6,1,3
537,1,9,1,3,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,1,1,3,6,2,3,5,3,22,22,12,10,0,5,12,10,0,5,3,2,1,6,1,3
538,1,2,1,3,5,2,3,3,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,3,1,3,8,2,3,5,3,22,22,10,2,0,3,10,2,0,3,3,2,1,6,1,3
538,1,4,1,3,5,2,3,5,2,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,5,1,3,7,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,6,1,3,5,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,7,1,3,4,2,3,5,3,12,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,8,1,3,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
538,1,9,1,3,4,2,3,5,3,21,21,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,1,6,1,3
539,1,1,1,3,7,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
539,1,2,1,3,4,2,3,5,3,32,32,300,1,0,0,300,1,0,0,3,2,2,6,1,3
539,1,3,1,3,4,2,3,5,3,32,32,400,1,0,0,400,2,0,0,3,2,2,6,1,3
539,1,4,1,3,6,2,3,5,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
539,1,5,1,3,8,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
539,1,6,1,3,7,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
539,1,7,1,3,6,2,3,5,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
539,1,8,1,3,4,2,3,5,3,32,32,300,1,0,0,300,2,0,0,3,2,2,6,1,3
539,1,9,1,3,8,2,3,5,3,32,32,400,1,0,0,400,2,0,0,3,2,2,6,1,3
540,1,1,1,3,4,2,3,5,3,22,22,100,1,0,0,100,2,0,0,3,2,2,6,1,3
540,1,2,1,3,6,2,3,5,3,32,32,200,1,0,0,200,2,0,0,3,2,2,6,1,3
540,1,3,1,3,6,2,3,3,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
540,1,4,1,3,2,2,3,3,3,22,22,300,1,0,0,300,2,0,0,3,2,2,6,1,3
540,1,5,1,5,2,2,3,5,3,31,31,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,2,2,6,1,3
540,1,6,1,3,4,2,3,3,3,32,32,500,4,0,0,500,4,0,0,3,2,2,6,1,3
540,1,7,1,3,4,2,3,5,3,32,32,400,1,0,0,400,2,0,0,3,2,2,6,1,3
540,1,8,1,3,5,2,3,3,3,32,32,300,1,0,1,300,2,0,1,3,2,2,6,1,3
