"grappe","exploitation","passage","typequest","s0q01","s0q02","s0q03","s0q04","s0q09","s0q10","s0q18","s0q19","s0q20","s0q21a","s0q21b","s0q21c","s0q21d","s0q21e","s0q22a","s0q22b","s0q22c","s0q22d","s0q22e","s0q23a","s0q23b","s0q23c","s0q25","s0q26","s0q27","s0q28","s8aq00"
780,4,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,7,1,2018,14,32,7,1,2018,15,15,7,1,2018,2,1,1,5,1
780,5,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,7,1,2018,15,15,7,1,2018,23,44,7,1,2018,2,1,1,7,2
780,6,2,2,5,57,5708,2,1,1.79769313486232e+308,511,513,513,8,1,2018,9,18,8,1,2018,12,21,8,1,2018,2,1,1,9,1
780,7,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,7,1,2018,16,0,7,1,2018,22,19,7,1,2018,2,1,1,12,1
780,8,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,7,1,2018,23,44,7,1,2018,23,59,7,1,2018,2,1,1,6,1
780,9,2,2,5,57,5708,2,1,1.79769313486232e+308,511,513,513,8,1,2018,13,31,8,1,2018,16,22,8,1,2018,2,1,1,18,1
781,1,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,6,49,9,1,2018,7,24,9,1,2018,2,1,1,9,1
781,2,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,7,24,9,1,2018,7,41,9,1,2018,2,1,1,8,1
781,3,2,2,5,57,5708,2,1,1.79769313486232e+308,511,513,513,13,1,2018,9,28,13,1,2018,10,27,13,1,2018,2,1,1,5,1
781,4,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,7,42,9,1,2018,8,19,9,1,2018,2,1,1,12,1
781,5,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,8,19,9,1,2018,8,35,9,1,2018,2,1,1,8,1
781,6,2,2,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,12,8,9,1,2018,14,15,9,1,2018,2,1,1,13,1
781,7,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,8,36,9,1,2018,9,16,9,1,2018,2,1,1,5,1
781,8,2,1,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,9,16,9,1,2018,9,56,9,1,2018,2,1,1,13,1
781,9,2,2,5,57,5708,2,1,1.79769313486232e+308,511,513,513,9,1,2018,16,46,9,1,2018,17,46,9,1,2018,2,1,1,6,1
782,1,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,19,33,13,1,2018,19,44,13,1,2018,2,1,1,4,2
782,2,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,19,44,13,1,2018,20,6,13,1,2018,2,1,1,9,2
782,3,2,2,5,57,5707,2,1,1.79769313486232e+308,511,516,516,15,1,2018,11,37,15,1,2018,12,4,15,1,2018,2,1,1,5,2
782,4,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,20,6,13,1,2018,20,17,13,1,2018,2,1,1,6,1
782,5,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,20,17,13,1,2018,20,47,13,1,2018,2,1,1,4,2
782,6,2,2,5,57,5707,2,1,1.79769313486232e+308,511,516,516,15,1,2018,12,5,15,1,2018,12,34,15,1,2018,2,1,1,6,1
782,7,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,20,48,13,1,2018,21,7,13,1,2018,2,1,1,6,1
782,8,2,1,5,57,5707,2,1,1.79769313486232e+308,511,516,516,13,1,2018,21,8,13,1,2018,21,24,13,1,2018,2,1,1,7,2
782,9,2,2,5,57,5707,2,1,1.79769313486232e+308,511,516,516,15,1,2018,12,35,15,1,2018,12,53,15,1,2018,2,1,1,5,1
783,1,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,24,12,2017,13,54,8,1,2018,9,23,24,12,2017,2,1,1,7,1
783,2,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,13,44,8,1,2018,9,50,26,12,2017,2,1,1,12,1
783,3,2,2,5,57,5703,2,1,1.79769313486232e+308,511,516,516,24,12,2017,13,46,8,1,2018,19,20,24,12,2017,2,1,1,6,1
783,4,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,13,56,8,1,2018,20,16,26,12,2017,1,1,1,6,1
783,5,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,14,2,9,1,2018,0,21,26,12,2017,2,1,1,6,1
783,6,2,2,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,14,5,9,1,2018,12,23,26,12,2017,1,1,1,5,1
783,7,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,14,8,9,1,2018,0,48,26,12,2017,2,1,1,4,1
783,8,2,1,5,57,5703,2,1,1.79769313486232e+308,511,516,516,26,12,2017,14,12,9,1,2018,10,19,26,12,2017,1,1,1,11,1
783,9,2,2,5,57,5703,2,1,1.79769313486232e+308,511,516,516,25,1,2018,13,43,25,1,2018,14,43,25,1,2018,2,1,1,5,1
785,1,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,10,1,2018,23,47,11,1,2018,1,2,10,1,2018,2,1,1,6,2
785,2,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,11,1,2018,1,4,11,1,2018,1,41,11,1,2018,2,1,1,5,2
785,3,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,13,1,2018,1,16,13,1,2018,1,58,13,1,2018,2,1,1,5,2
785,4,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,11,1,2018,1,42,11,1,2018,2,2,11,1,2018,2,1,1,3,2
785,5,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,11,1,2018,2,4,11,1,2018,2,28,11,1,2018,2,1,1,6,2
785,6,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,10,1,2018,5,7,10,1,2018,6,21,10,1,2018,2,1,1,12,2
785,7,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,11,1,2018,2,29,11,1,2018,2,54,11,1,2018,2,1,1,3,2
785,8,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,11,1,2018,2,55,11,1,2018,3,12,11,1,2018,2,1,1,3,2
785,9,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,10,1,2018,8,8,10,1,2018,8,57,10,1,2018,2,1,1,4,2
786,1,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,19,32,9,1,2018,19,44,9,1,2018,2,1,1,5,1
786,2,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,19,44,9,1,2018,19,53,9,1,2018,2,1,1,6,1
786,3,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,12,1,2018,22,53,12,1,2018,23,33,12,1,2018,2,1,1,3,1
786,4,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,19,53,9,1,2018,20,3,9,1,2018,2,1,1,3,1
786,5,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,20,8,9,1,2018,20,16,9,1,2018,2,1,1,6,2
786,6,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,21,24,9,1,2018,21,40,9,1,2018,2,1,1,8,2
786,7,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,20,16,9,1,2018,20,24,9,1,2018,2,1,1,12,2
786,8,2,1,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,20,24,9,1,2018,20,31,9,1,2018,2,1,1,4,1
786,9,2,2,5,57,5702,2,1,1.79769313486232e+308,511,512,512,9,1,2018,21,40,9,1,2018,22,15,9,1,2018,2,1,1,1,1
787,1,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,8,25,11,1,2018,9,5,11,1,2018,2,1,1,8,1
787,2,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,9,6,11,1,2018,10,36,11,1,2018,1,1,2,4,1
787,3,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,23,12,2017,20,12,14,1,2018,10,56,23,12,2017,2,1,1,6,2
787,4,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,11,15,11,1,2018,12,34,11,1,2018,1,1,1,7,1
787,5,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,12,35,11,1,2018,13,17,11,1,2018,2,1,1,5,1
787,6,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,14,1,2018,11,10,14,1,2018,11,44,14,1,2018,2,1,1,3,2
787,7,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,13,18,11,1,2018,13,57,11,1,2018,2,1,7,7,1
787,8,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,11,1,2018,13,57,14,1,2018,11,54,11,1,2018,2,1,1,5,1
787,9,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,14,1,2018,0,11,14,1,2018,1,10,14,1,2018,2,1,9,7,1
789,1,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,9,1,2018,21,55,9,1,2018,23,23,9,1,2018,1,1,1,6,1
789,2,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,25,12,2017,22,59,10,1,2018,0,8,25,12,2017,1,1,1,5,1
789,3,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,13,1,2018,20,5,13,1,2018,21,56,13,1,2018,2,1,3,3,1
789,4,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,10,1,2018,0,9,10,1,2018,1,27,10,1,2018,2,1,1,2,1
789,5,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,10,1,2018,1,27,10,1,2018,1,57,10,1,2018,2,1,5,4,1
789,6,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,13,1,2018,20,3,13,1,2018,21,10,13,1,2018,2,1,1,6,1
789,7,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,10,1,2018,1,58,10,1,2018,2,17,10,1,2018,2,1,1,6,1
789,8,2,1,5,57,5704,2,1,1.79769313486232e+308,511,515,515,10,1,2018,2,22,10,1,2018,2,36,10,1,2018,2,1,8,3,1
789,9,2,2,5,57,5704,2,1,1.79769313486232e+308,511,515,515,13,1,2018,20,5,13,1,2018,23,44,13,1,2018,1,1,9,13,1
794,1,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,7,16,14,1,2018,8,10,14,1,2018,2,1,1,14,2
794,2,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,8,11,14,1,2018,8,46,14,1,2018,2,1,2,4,1
794,3,2,2,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,14,31,14,1,2018,19,35,14,1,2018,1,1,3,5,1
794,4,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,8,47,14,1,2018,9,17,14,1,2018,2,1,4,3,1
794,5,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,9,17,14,1,2018,9,58,14,1,2018,2,1,5,8,1
794,6,2,2,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,18,5,14,1,2018,19,9,14,1,2018,1,1,6,9,1
794,7,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,9,59,14,1,2018,12,35,14,1,2018,2,1,7,5,1
794,8,2,1,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,12,35,14,1,2018,14,13,14,1,2018,2,1,8,7,1
794,9,2,2,5,57,5709,2,1,1.79769313486232e+308,511,514,514,14,1,2018,20,51,14,1,2018,22,19,14,1,2018,2,1,9,3,1
796,1,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,11,31,14,1,2018,11,39,14,1,2018,1,1,1,9,1
796,2,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,11,39,14,1,2018,12,9,14,1,2018,1,1,1,7,1
796,3,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,19,50,14,1,2018,20,9,14,1,2018,1,1,1,8,1
796,4,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,12,9,14,1,2018,12,16,14,1,2018,1,1,1,6,1
796,5,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,12,17,14,1,2018,12,24,14,1,2018,1,1,1,5,1
796,6,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,20,9,14,1,2018,20,25,14,1,2018,1,1,1,11,1
796,7,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,12,24,14,1,2018,12,31,14,1,2018,1,1,1,6,1
796,8,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,12,31,14,1,2018,12,37,14,1,2018,1,1,1,8,2
796,9,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,20,25,14,1,2018,20,33,14,1,2018,1,1,1,7,2
797,1,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,12,56,14,1,2018,13,8,14,1,2018,2,1,1,11,1
797,2,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,13,8,14,1,2018,13,15,14,1,2018,1,1,1,4,1
797,3,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,15,1,2018,8,59,15,1,2018,9,59,15,1,2018,2,1,1,5,1
797,4,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,13,16,14,1,2018,13,22,14,1,2018,2,1,1,14,2
797,5,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,13,23,14,1,2018,13,49,14,1,2018,2,1,1,9,1
797,6,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,15,1,2018,10,0,15,1,2018,10,38,15,1,2018,2,1,1,6,2
797,7,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,13,49,14,1,2018,14,25,14,1,2018,2,1,1,10,1
797,8,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,14,25,14,1,2018,14,48,14,1,2018,1,1,1,12,1
797,9,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,15,1,2018,10,38,15,1,2018,11,12,15,1,2018,2,1,1,5,1
798,1,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,9,31,14,1,2018,9,55,14,1,2018,2,1,1,12,1
798,2,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,9,56,14,1,2018,10,22,14,1,2018,2,1,1,7,1
798,3,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,16,42,14,1,2018,17,18,14,1,2018,2,1,1,6,1
798,4,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,10,23,14,1,2018,10,28,14,1,2018,1,1,11,9,2
798,5,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,10,28,14,1,2018,10,33,14,1,2018,1,1,1,8,2
798,6,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,16,35,14,1,2018,16,42,14,1,2018,1,1,1,8,2
798,7,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,10,33,14,1,2018,10,44,14,1,2018,2,1,1,4,1
798,8,2,1,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,10,45,14,1,2018,11,14,14,1,2018,2,1,1,14,1
798,9,2,2,5,57,5710,2,1,1.79769313486232e+308,511,517,517,14,1,2018,15,46,14,1,2018,16,34,14,1,2018,2,1,1,8,1
799,1,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,3,1,2018,21,5,3,1,2018,21,53,3,1,2018,1,1,1,3,1
799,2,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,3,1,2018,21,57,3,1,2018,22,47,3,1,2018,1,1,1,5,1
799,3,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,15,53,7,1,2018,6,57,6,1,2018,1,1,1,6,2
799,4,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,4,1,2018,21,32,4,1,2018,22,18,4,1,2018,1,1,1,5,2
799,5,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,4,1,2018,22,19,4,1,2018,22,31,4,1,2018,1,1,1,10,2
799,6,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,7,1,2018,7,1,8,1,2018,22,2,7,1,2018,1,1,1,4,1
799,7,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,5,1,2018,6,40,5,1,2018,7,31,5,1,2018,1,1,1,5,2
799,8,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,5,1,2018,7,33,5,1,2018,8,3,5,1,2018,1,1,1,9,1
799,9,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,7,1,2018,9,12,9,1,2018,8,33,7,1,2018,1,1,1,4,2
800,1,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,5,43,6,1,2018,6,24,6,1,2018,1,1,1,6,1
800,2,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,6,25,6,1,2018,6,55,6,1,2018,1,1,1,6,1
800,3,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,7,1,2018,14,51,10,1,2018,9,41,7,1,2018,1,1,1,4,2
800,4,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,8,47,6,1,2018,9,31,6,1,2018,5,1,1,6,2
800,5,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,13,57,6,1,2018,14,32,6,1,2018,1,1,1,5,2
800,6,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,10,1,2018,10,37,11,1,2018,8,58,10,1,2018,1,1,1,12,1
800,7,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,14,32,6,1,2018,15,37,6,1,2018,1,1,1,4,1
800,8,2,1,5,58,5801,2,1,1.79769313486232e+308,521,522,522,6,1,2018,15,41,6,1,2018,15,48,6,1,2018,5,1,1,7,2
800,9,2,2,5,58,5801,2,1,1.79769313486232e+308,521,522,522,7,1,2018,14,43,10,1,2018,9,55,7,1,2018,1,1,1,4,2
801,1,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,9,1,2018,14,13,9,1,2018,16,39,9,1,2018,1,1,1,3,1
801,2,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,9,1,2018,16,46,9,1,2018,19,38,9,1,2018,1,1,1,4,1
801,3,2,2,5,58,5801,2,1,1.79769313486232e+308,521,523,523,8,1,2018,14,10,8,1,2018,20,55,8,1,2018,1,1,1,4,1
801,4,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,10,1,2018,8,41,10,1,2018,9,41,10,1,2018,1,1,1,6,1
801,5,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,10,1,2018,9,55,10,1,2018,11,22,10,1,2018,1,1,1,6,1
801,6,2,2,5,58,5801,2,1,1.79769313486232e+308,521,523,523,8,1,2018,23,25,9,1,2018,2,17,8,1,2018,1,1,1,6,1
801,7,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,10,1,2018,11,58,10,1,2018,14,21,10,1,2018,1,1,1,7,1
801,8,2,1,5,58,5801,2,1,1.79769313486232e+308,521,523,523,10,1,2018,14,41,10,1,2018,16,4,10,1,2018,1,1,1,7,1
801,9,2,2,5,58,5801,2,1,1.79769313486232e+308,521,523,523,9,1,2018,10,5,9,1,2018,13,52,9,1,2018,1,1,1,10,1
802,1,2,1,5,58,5805,2,1,1.79769313486232e+308,521,523,523,17,1,2018,14,50,18,1,2018,7,45,17,1,2018,1,1,1,7,1
802,3,2,2,5,58,5805,2,1,1.79769313486232e+308,521,523,523,21,1,2018,23,21,23,1,2018,23,57,21,1,2018,1,1,1,4,1
802,4,2,1,5,58,5805,2,1,1.79769313486232e+308,521,523,523,18,1,2018,8,9,18,1,2018,8,55,18,1,2018,1,1,1,9,1
802,5,2,1,5,58,5805,2,1,1.79769313486232e+308,521,523,523,18,1,2018,8,55,18,1,2018,16,34,18,1,2018,1,1,1,6,1
802,6,2,2,5,58,5805,2,1,1.79769313486232e+308,521,523,523,24,1,2018,14,36,25,1,2018,0,42,24,1,2018,1,1,1,5,1
802,7,2,1,5,58,5805,2,1,1.79769313486232e+308,521,523,523,18,1,2018,16,37,18,1,2018,17,6,18,1,2018,2,1,1,4,1
802,8,2,1,5,58,5805,2,1,1.79769313486232e+308,521,523,523,18,1,2018,17,6,18,1,2018,20,26,18,1,2018,1,1,1,6,2
802,9,2,2,5,58,5805,2,1,1.79769313486232e+308,521,523,523,25,1,2018,16,26,28,1,2018,0,51,25,1,2018,1,1,1,9,1
803,1,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,28,1,2018,11,4,28,1,2018,11,50,28,1,2018,1,1,1,6,1
803,2,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,10,1,2018,17,32,28,1,2018,13,30,10,1,2018,1,1,1,10,1
803,3,2,2,5,58,5805,2,1,1.79769313486232e+308,521,524,524,9,2,2018,13,1,9,2,2018,15,1,9,2,2018,1,1,1,8,1
803,4,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,28,1,2018,13,30,28,1,2018,14,50,28,1,2018,1,1,1,8,1
803,5,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,28,1,2018,14,51,29,1,2018,20,9,28,1,2018,1,1,1,7,1
803,6,2,2,5,58,5805,2,1,1.79769313486232e+308,521,524,524,30,1,2018,10,50,30,1,2018,13,44,30,1,2018,2,1,1,7,1
803,7,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,29,1,2018,20,10,29,1,2018,21,3,29,1,2018,1,1,1,8,2
803,8,2,1,5,58,5805,2,1,1.79769313486232e+308,521,524,524,29,1,2018,21,4,29,1,2018,21,50,29,1,2018,1,1,1,7,1
803,9,2,2,5,58,5805,2,1,1.79769313486232e+308,521,524,524,30,1,2018,13,45,30,1,2018,19,46,30,1,2018,1,1,1,5,1
804,1,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,24,1,2018,15,27,24,1,2018,16,32,24,1,2018,1,1,1,9,1
804,2,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,24,1,2018,16,33,25,1,2018,7,19,24,1,2018,1,1,1,5,1
804,3,2,2,5,58,5804,2,1,1.79769313486232e+308,521,524,524,27,1,2018,7,23,27,1,2018,9,3,27,1,2018,1,1,1,8,2
804,4,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,25,1,2018,7,19,25,1,2018,7,44,25,1,2018,1,1,1,8,2
804,5,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,25,1,2018,7,47,25,1,2018,10,17,25,1,2018,1,1,1,11,1
804,6,2,2,5,58,5804,2,1,1.79769313486232e+308,521,524,524,27,1,2018,9,4,28,1,2018,8,51,27,1,2018,1,1,1,9,1
804,7,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,25,1,2018,10,18,25,1,2018,11,27,25,1,2018,1,1,1,5,1
804,8,2,1,5,58,5804,2,1,1.79769313486232e+308,521,524,524,25,1,2018,11,28,25,1,2018,12,35,25,1,2018,1,1,1,7,1
804,9,2,2,5,58,5804,2,1,1.79769313486232e+308,521,524,524,28,1,2018,8,52,28,1,2018,9,57,28,1,2018,1,1,1,5,2
807,1,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,12,1,2018,9,35,12,1,2018,10,36,12,1,2018,2,1,1,5,1
807,2,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,12,1,2018,10,36,12,1,2018,11,35,12,1,2018,2,1,1,9,1
807,3,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,12,1,2018,11,35,12,1,2018,12,51,12,1,2018,1,1,1,7,1
807,4,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,12,1,2018,13,40,12,1,2018,14,14,12,1,2018,2,1,1,12,1
807,5,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,13,1,2018,9,47,13,1,2018,10,24,13,1,2018,2,1,1,4,1
807,6,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,13,1,2018,13,2,13,1,2018,22,27,13,1,2018,1,1,1,7,1
807,7,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,13,1,2018,22,28,13,1,2018,23,6,13,1,2018,2,1,1,3,1
807,8,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,13,1,2018,23,7,13,1,2018,23,34,13,1,2018,2,1,1,4,1
807,9,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,14,1,2018,9,19,14,1,2018,10,31,14,1,2018,2,1,1,5,1
808,1,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,7,1,2018,15,10,7,1,2018,17,34,7,1,2018,1,1,1,6,1
808,2,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,7,1,2018,21,42,8,1,2018,10,12,7,1,2018,1,1,2,6,1
808,3,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,10,13,9,1,2018,9,16,8,1,2018,1,1,1,7,1
808,4,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,11,57,8,1,2018,12,50,8,1,2018,1,1,4,5,1
808,5,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,13,2,8,1,2018,13,35,8,1,2018,1,1,5,6,1
808,6,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,13,36,8,1,2018,18,11,8,1,2018,1,1,6,6,1
808,7,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,18,12,8,1,2018,18,55,8,1,2018,1,1,7,5,1
808,8,2,1,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,18,55,8,1,2018,20,1,8,1,2018,1,1,8,5,1
808,9,2,2,5,58,5806,2,1,1.79769313486232e+308,521,526,526,8,1,2018,21,1,9,1,2018,11,37,8,1,2018,1,1,1,6,1
812,1,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,19,9,15,1,2018,20,37,15,1,2018,1,1,1,13,1
812,2,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,20,38,15,1,2018,21,16,15,1,2018,1,1,1,15,1
812,3,2,2,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,10,5,15,1,2018,15,17,15,1,2018,1,1,1,3,1
812,4,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,21,16,15,1,2018,21,43,15,1,2018,2,1,1,6,1
812,5,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,22,45,15,1,2018,23,15,15,1,2018,2,1,1,13,1
812,6,2,2,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,15,17,15,1,2018,16,16,15,1,2018,1,1,1,3,1
812,7,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,23,16,15,1,2018,23,34,15,1,2018,1,1,1,9,1
812,8,2,1,5,58,5803,2,1,1.79769313486232e+308,521,525,525,15,1,2018,23,35,16,1,2018,0,45,15,1,2018,1,1,1,8,1
