"grappe","exploitation","passage","s11a2q01","s11a2q02","s11a2q03","s11a2q04a","s11a2q04b","s11a2q04c","s11a2q05a","s11a2q05b","s11a2q05c"
387,7,1,1,104,1.79769313486232e+308,7,4,100,8,4,100
387,7,1,3,104,1.79769313486232e+308,6,4,100,6,4,100
387,8,1,5,103,1.79769313486232e+308,5,4,1,2,4,100
387,8,1,3,104,1.79769313486232e+308,5,4,100,6,4,100
387,8,1,1,104,1.79769313486232e+308,11,4,100,9,4,100
387,8,1,4,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,4,100
387,9,1,1,104,3,11,4,100,9,4,100
388,1,1,1,104,1.79769313486232e+308,13,4,100,10,4,100
388,1,1,5,102,1.79769313486232e+308,8,4,100,5,4,100
388,1,1,4,104,1.79769313486232e+308,6,4,100,5,4,100
388,1,1,3,101,1.79769313486232e+308,7,4,100,5,4,100
388,2,1,1,104,1.79769313486232e+308,8,4,100,6,4,100
388,2,1,2,104,1.79769313486232e+308,6,4,100,4,4,100
388,2,1,4,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,4,4,100
388,3,1,3,102,1,3,4,100,2,4,100
388,3,1,1,104,1,7,4,100,5,4,100
388,4,1,2,104,1.79769313486232e+308,6,4,100,5,4,100
388,4,1,4,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,4,4,100
388,4,1,3,102,1.79769313486232e+308,8,4,100,6,4,100
388,5,1,1,104,1.79769313486232e+308,7,4,100,8,4,100
388,5,1,3,102,1.79769313486232e+308,4,4,100,2,4,100
388,6,1,4,101,1,3,4,100,2,4,100
388,6,1,3,102,1,6,4,100,3,4,100
388,6,1,1,104,1,13,4,100,11,4,100
388,7,1,5,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
388,7,1,4,101,1.79769313486232e+308,6,4,100,3,4,100
388,7,1,2,104,1.79769313486232e+308,9,4,100,6,4,100
388,7,1,3,102,1.79769313486232e+308,10,4,100,7,4,100
388,8,1,2,104,1.79769313486232e+308,10,4,100,7,4,100
388,8,1,4,107,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,4,4,100
388,8,1,1,104,1.79769313486232e+308,7,4,100,8,4,100
388,9,1,2,104,1,6,4,100,5,4,100
388,9,1,3,102,1,5,4,100,3,4,100
388,9,1,4,101,1,3,4,100,2,4,100
389,1,1,3,102,1.79769313486232e+308,1,4,50,1,4,50
389,1,1,2,103,1.79769313486232e+308,1,4,70,0,1.79769313486232e+308,1.79769313486232e+308
389,2,1,1,104,1.79769313486232e+308,1,2,300,0,1.79769313486232e+308,1.79769313486232e+308
389,5,1,1,104,1.79769313486232e+308,2,2,300,3,2,300
389,6,1,2,103,1,3,4,70,0,1.79769313486232e+308,1.79769313486232e+308
389,7,1,2,103,1.79769313486232e+308,2,4,70,6,4,70
389,8,1,2,103,1.79769313486232e+308,10,4,70,2,4,70
389,9,1,1,104,1,2,2,300,1,2,300
390,3,1,2,0,1,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
390,4,1,2,103,1.79769313486232e+308,1,2,500,2,2,5
390,5,1,2,101,1.79769313486232e+308,1,1,100,1,1,100
390,6,1,3,104,1,2,2,100,2,2,100
390,6,1,1,104,1,2,2,900,2,2,900
390,6,1,4,104,1,4,2,300,2,2,300
390,7,1,2,101,1.79769313486232e+308,2,6,250,2,6,250
391,1,1,2,103,1.79769313486232e+308,4,4,70,2,4,70
391,2,1,4,103,1.79769313486232e+308,2,4,70,2,4,70
391,2,1,3,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,2,1,2,102,1.79769313486232e+308,1,4,10,0,1.79769313486232e+308,1.79769313486232e+308
391,3,1,2,104,1,9,2,300,1,2,300
391,3,1,3,103,2,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,3,1,4,103,2,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,3,1,5,103,6,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,4,1,5,103,1.79769313486232e+308,2,4,70,0,1.79769313486232e+308,1.79769313486232e+308
391,4,1,1,104,1.79769313486232e+308,7,2,300,4,2,300
391,4,1,3,101,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,4,1,4,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
391,5,1,3,103,1.79769313486232e+308,2,4,70,0,1.79769313486232e+308,1.79769313486232e+308
391,5,1,2,103,1.79769313486232e+308,3,4,70,3,4,70
391,5,1,4,103,1.79769313486232e+308,3,4,70,0,1.79769313486232e+308,1.79769313486232e+308
391,6,1,2,103,3,5,4,70,3,4,70
391,6,1,3,103,6,5,4,70,3,4,70
391,8,1,2,104,1.79769313486232e+308,4,2,300,8,2,300
391,8,1,3,103,1.79769313486232e+308,4,4,70,4,4,70
391,8,1,1,104,1.79769313486232e+308,8,2,300,8,2,300
391,9,1,2,104,1,2,2,300,3,2,300
392,8,1,2,101,1.79769313486232e+308,2,2,300,2,2,300
392,8,1,3,104,1.79769313486232e+308,1,2,250,1,2,250
394,1,1,2,104,1.79769313486232e+308,4,2,250,2,2,250
394,1,1,1,104,1.79769313486232e+308,7,2,250,2,2,250
394,2,1,5,103,1.79769313486232e+308,2,4,70,1,4,70
394,2,1,1,103,1.79769313486232e+308,4,4,70,3,4,70
394,2,1,1,104,1.79769313486232e+308,5,2,250,2,2,250
394,3,1,2,103,6,3,4,70,2,2,70
394,4,1,1,104,1.79769313486232e+308,6,2,250,4,2,250
394,5,1,2,104,1.79769313486232e+308,10,2,250,9,2,250
394,5,1,3,103,1.79769313486232e+308,10,4,70,8,4,70
394,6,1,3,103,5,3,4,70,4,4,70
394,6,1,1,104,5,5,2,250,4,2,250
394,7,1,4,103,1.79769313486232e+308,2,4,70,2,4,70
394,7,1,3,103,1.79769313486232e+308,2,4,70,2,4,70
394,7,1,2,103,1.79769313486232e+308,6,4,70,4,4,70
394,8,1,1,104,1.79769313486232e+308,4,2,250,5,2,250
394,9,1,2,104,1,2,2,250,1,2,250
395,1,1,3,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,3,4,100
395,1,1,1,104,1.79769313486232e+308,3,4,100,0,1.79769313486232e+308,1.79769313486232e+308
395,3,1,1,104,1,3,4,100,10,4,100
395,3,1,3,103,2,0,1.79769313486232e+308,1.79769313486232e+308,5,4,70
395,4,1,2,103,1.79769313486232e+308,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
395,4,1,1,104,1.79769313486232e+308,2,4,100,4,4,100
395,5,1,3,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
395,5,1,1,104,1.79769313486232e+308,4,4,100,16,4,100
395,5,1,2,103,1.79769313486232e+308,3,4,100,10,4,100
395,6,1,1,104,1,3,4,100,0,1.79769313486232e+308,1.79769313486232e+308
395,6,1,3,103,2,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
395,7,1,1,104,1.79769313486232e+308,3,4,100,10,4,100
395,9,1,2,103,1,3,4,100,0,1.79769313486232e+308,1.79769313486232e+308
395,9,1,3,103,2,1,4,50,0,1.79769313486232e+308,1.79769313486232e+308
395,9,1,4,103,6,0,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308
396,1,1,1,104,1.79769313486232e+308,3,2,350,12,2,350
396,1,1,5,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,1,1,2,103,1.79769313486232e+308,3,4,100,7,4,100
396,1,1,4,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,7,4,100
396,2,1,4,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,8,4,100
396,2,1,1,104,1.79769313486232e+308,3,4,100,19,4,100
396,2,1,3,104,1.79769313486232e+308,2,4,100,13,4,100
396,3,1,4,103,1,0,1.79769313486232e+308,1.79769313486232e+308,6,4,100
396,3,1,1,104,1,3,4,100,22,2,350
396,3,1,3,103,1,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,4,1,4,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,4,1,3,103,1.79769313486232e+308,1,4,100,6,4,100
396,4,1,2,103,1.79769313486232e+308,1,4,100,7,4,100
396,5,1,4,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,14,2,350
396,5,1,3,103,1.79769313486232e+308,5,4,100,15,4,100
396,5,1,7,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,6,4,100
396,5,1,9,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,5,1,8,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,6,4,100
396,5,1,2,104,1.79769313486232e+308,3,2,350,18,2,350
396,5,1,1,104,1.79769313486232e+308,4,2,350,23,2,350
396,5,1,6,102,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,8,4,100
396,5,1,11,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,5,1,5,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,9,4,100
396,5,1,12,104,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,5,4,100
396,6,1,5,103,1,2,4,100,7,4,100
396,6,1,4,103,1,4,4,100,9,4,100
396,6,1,1,104,1,2,2,350,12,2,350
396,6,1,3,103,2,2,4,100,7,4,100
396,7,1,1,104,1.79769313486232e+308,3,4,100,16,4,100
396,7,1,2,104,1.79769313486232e+308,2,4,100,14,4,100
396,7,1,3,103,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,17,4,100
