"grappe","exploitation","passage","s5q01","s5q02","s5q03","s5q04","s5q05","s5q06","s5q07","s5q08","s5q09","s5q10","s5q11"
940,3,1,1,2,2,2,2,2,2,2,2,2,2
940,6,1,1,2,2,2,2,2,2,2,2,2,2
940,9,1,1,2,2,2,2,2,2,2,2,2,2
941,3,1,1,2,2,2,2,2,2,2,2,2,2
941,6,1,1,2,2,2,2,2,2,2,2,2,2
941,9,1,1,2,2,2,2,2,2,2,2,2,2
942,3,1,1,2,2,2,2,2,2,2,2,2,2
942,6,1,1,2,2,1,2,2,2,2,2,2,2
942,9,1,1,2,2,2,2,2,2,2,2,2,2
943,3,1,1,2,2,2,2,2,2,2,2,2,2
943,6,1,1,2,2,2,2,2,2,2,2,2,2
943,9,1,1,2,2,2,2,2,2,2,2,2,2
944,3,1,1,2,2,2,2,2,2,2,2,2,2
944,6,1,1,2,2,2,2,2,2,2,2,2,2
944,9,1,1,2,2,2,2,2,2,2,2,2,2
947,3,1,1,2,2,2,2,2,2,2,2,2,2
947,6,1,1,2,2,2,2,2,2,2,2,2,2
947,9,1,1,2,2,2,2,2,2,2,2,2,2
948,3,1,1,2,2,2,2,2,2,2,2,2,2
948,6,1,1,2,2,2,2,2,2,2,2,2,2
948,9,1,1,2,2,2,2,2,2,2,2,2,2
949,3,1,1,2,2,2,2,2,2,2,2,2,2
949,6,1,1,2,2,2,2,2,2,2,2,2,2
949,9,1,1,2,2,2,2,2,2,2,2,2,2
950,3,1,1,2,2,2,2,2,2,2,2,1,1
950,6,1,1,2,2,2,2,2,2,2,2,2,2
950,9,1,1,2,2,2,2,2,2,2,2,1,1
951,3,1,1,2,2,2,2,2,2,2,2,2,2
951,6,1,1,2,2,2,2,2,2,2,2,2,2
951,9,1,1,2,2,2,2,2,2,2,2,2,2
954,3,1,1,2,2,2,2,2,2,2,2,2,2
954,6,1,1,2,2,2,2,2,2,2,2,2,2
954,9,1,1,2,2,2,2,2,2,2,2,2,2
955,3,1,2,2,2,2,2,2,2,2,2,2,2
955,6,1,1,2,2,2,2,2,2,2,2,2,2
955,9,1,1,2,2,2,2,2,2,2,2,2,2
956,3,1,1,2,2,2,2,2,2,2,2,2,2
956,6,1,1,2,2,2,2,2,2,2,2,2,2
956,9,1,1,2,2,2,2,2,2,2,2,2,2
957,3,1,1,2,2,2,1,2,2,2,2,1,1
957,6,1,1,2,2,2,2,2,2,2,2,1,1
957,9,1,1,2,2,2,2,2,2,2,2,1,1
958,3,1,1,2,2,2,2,2,2,2,2,2,2
958,6,1,1,2,2,2,2,2,2,2,2,2,2
958,9,1,1,2,2,2,2,2,2,2,2,2,2
959,3,1,1,2,2,2,1,2,2,2,2,1,1
959,6,1,1,2,2,1,2,2,2,2,2,1,1
959,9,1,1,2,2,2,2,2,2,2,2,2,2
963,3,1,1,2,2,2,2,2,2,2,2,2,2
963,6,1,1,2,2,2,2,2,2,2,2,2,2
963,9,1,1,2,2,2,2,2,2,2,2,2,2
964,3,1,1,2,2,2,1,2,2,2,2,2,1
964,6,1,1,2,2,2,2,2,2,2,2,2,2
964,9,1,1,2,2,2,2,2,2,2,2,2,2
965,3,1,1,2,2,2,2,2,2,2,2,2,2
965,6,1,1,2,2,2,2,2,2,2,2,2,2
965,9,1,1,2,2,2,2,2,2,2,2,2,2
966,3,1,1,2,2,2,2,2,2,2,2,1,1
966,6,1,1,2,2,2,2,2,2,2,2,2,2
966,9,1,1,2,2,2,2,2,2,2,2,2,2
967,3,1,1,2,2,2,2,2,2,2,2,2,2
967,6,1,1,2,2,2,2,2,2,2,2,2,2
967,9,1,1,2,2,2,2,2,2,2,2,2,2
968,3,1,1,2,2,2,2,2,2,2,2,2,2
968,6,1,1,2,2,2,2,2,2,2,2,2,2
968,9,1,1,2,2,2,2,2,2,2,2,2,2
969,3,1,1,2,2,2,2,2,2,2,2,2,2
969,6,1,1,2,2,2,1,2,2,2,2,2,1
969,9,1,2,2,2,2,1,2,2,2,2,2,1
972,3,1,1,2,2,2,2,2,2,2,2,2,2
972,6,1,1,2,2,2,2,2,2,2,2,2,2
972,9,1,1,2,2,2,2,2,2,2,2,2,2
973,3,1,1,2,2,2,2,2,2,2,2,2,2
973,6,1,1,2,2,2,2,2,2,2,2,2,2
973,9,1,1,2,2,2,2,2,2,2,2,2,2
976,3,1,1,2,2,2,2,2,2,2,2,2,2
976,6,1,1,2,2,2,2,2,2,2,2,2,2
976,9,1,1,2,2,2,2,2,2,2,2,2,2
985,1,1,2,2,2,2,2,2,2,2,2,2,2
985,2,1,1,2,2,2,2,2,2,2,2,2,2
985,3,1,1,1,2,2,2,2,2,2,2,2,1
985,4,1,2,2,2,2,2,2,2,2,2,1,1
985,5,1,1,2,2,2,2,2,2,2,2,2,2
985,6,1,2,1,2,2,2,2,2,2,2,2,1
985,7,1,1,2,2,2,2,2,2,2,2,1,1
985,8,1,2,2,2,2,2,2,2,2,2,1,1
985,9,1,1,2,2,2,2,2,2,2,2,2,2
986,1,1,5,2,2,2,2,2,2,2,2,2,2
986,2,1,1,2,2,2,2,2,2,2,2,2,2
986,3,1,1,2,2,2,2,2,2,2,2,2,2
986,4,1,1,2,2,2,2,2,2,2,2,2,2
986,5,1,1,2,2,2,2,2,2,2,2,2,2
986,6,1,2,1,2,2,2,2,2,2,2,2,1
986,7,1,5,2,2,2,2,2,2,2,2,2,2
986,8,1,2,2,2,2,2,2,2,2,2,2,2
986,9,1,2,2,2,2,2,2,2,2,2,2,2
987,1,1,2,2,2,2,1,2,2,2,2,2,1
987,2,1,1,2,2,2,2,2,2,2,2,2,2
987,3,1,1,2,1,2,2,2,2,2,2,2,2
987,4,1,1,2,2,2,2,2,2,2,2,2,2
987,5,1,1,2,2,2,2,2,2,2,2,2,2
987,6,1,2,1,2,2,1,2,2,2,2,2,1
987,7,1,1,2,2,2,2,2,2,2,2,2,2
987,8,1,1,2,2,2,2,2,2,2,2,2,2
987,9,1,1,2,2,2,2,2,2,2,2,2,2
988,1,1,1,2,2,2,2,2,2,2,2,2,2
988,2,1,1,2,2,2,2,2,1,2,2,2,2
988,3,1,2,2,2,2,2,2,2,2,2,2,2
988,4,1,12,2,2,2,2,2,2,2,2,2,2
988,5,1,1,2,2,2,2,2,2,2,2,2,2
988,6,1,1,2,2,2,2,2,2,2,2,2,2
988,7,1,7,2,2,2,2,2,2,2,2,2,2
988,8,1,2,2,2,2,1,2,2,2,2,2,1
988,9,1,4,2,2,2,2,2,2,2,2,2,2
989,1,1,1,2,2,2,2,2,2,2,2,1,1
989,2,1,2,2,2,2,2,2,2,2,2,2,2
989,3,1,1,2,2,2,2,2,2,2,2,2,2
989,4,1,2,2,2,2,2,2,2,2,2,2,2
989,5,1,2,2,2,2,2,2,2,2,2,2,2
989,6,1,1,2,2,2,2,2,2,2,2,2,2
989,7,1,2,2,2,2,2,2,2,2,2,2,2
989,8,1,1,2,2,2,2,2,2,2,2,2,2
989,9,1,1,2,2,2,2,2,2,2,2,2,2
990,1,1,1,2,2,2,2,2,2,2,2,2,2
990,2,1,1,2,2,2,2,2,2,2,2,2,2
990,3,1,1,2,2,2,2,2,2,2,2,2,2
990,4,1,4,2,2,2,2,2,1,2,2,2,1
990,5,1,2,2,2,2,2,1,2,2,2,2,1
990,6,1,1,2,2,2,2,2,2,2,2,1,1
990,7,1,1,2,2,2,2,2,2,2,2,2,2
990,8,1,3,2,2,2,2,2,2,2,2,2,2
990,9,1,1,2,2,2,2,2,2,2,2,2,2
991,1,1,1,2,2,2,2,2,2,2,2,2,2
991,2,1,1,2,2,2,1,2,2,2,2,2,1
991,3,1,1,1,2,2,2,2,2,2,2,2,1
991,4,1,1,2,2,2,2,2,2,1,2,2,1
991,5,1,1,2,2,2,2,2,2,2,2,2,2
991,6,1,1,1,2,2,2,2,2,2,2,2,1
991,7,1,1,2,2,2,2,2,2,2,2,2,2
991,8,1,9,2,2,2,2,2,2,2,2,2,2
991,9,1,3,2,2,2,2,2,2,2,2,2,2
992,1,1,2,2,2,2,1,2,2,2,2,2,1
992,2,1,1,2,2,2,2,2,2,2,2,2,2
992,3,1,1,2,2,2,2,2,2,2,2,2,2
992,4,1,2,2,2,2,2,2,2,2,2,1,1
992,5,1,2,2,2,2,2,2,2,2,2,2,2
992,6,1,2,2,2,2,1,2,2,2,2,2,1
992,7,1,2,1,1,2,2,2,2,2,2,2,1
992,8,1,1,2,2,2,2,2,2,2,2,2,2
992,9,1,2,1,2,2,2,2,2,2,2,1,1
993,1,1,2,1,2,2,2,2,2,2,2,2,1
993,2,1,1,2,2,2,2,2,2,2,2,1,1
993,3,1,3,1,1,2,1,2,2,2,2,2,1
993,4,1,3,1,1,2,2,2,1,1,2,2,1
993,5,1,7,2,2,2,2,2,1,2,2,2,1
993,6,1,2,2,1,2,2,2,2,2,2,2,1
993,7,1,7,2,2,2,2,2,2,2,2,2,2
993,8,1,3,2,2,2,2,2,2,2,2,2,2
993,9,1,1,2,2,2,2,2,2,2,2,2,2
994,1,1,3,2,1,2,2,2,2,2,2,1,1
994,2,1,2,2,2,2,1,2,2,2,2,2,1
994,3,1,1,2,2,2,2,2,2,2,2,2,2
994,4,1,2,2,1,2,1,2,2,2,2,2,1
994,5,1,1,2,2,2,2,2,2,2,2,2,2
994,6,1,1,2,2,2,2,2,2,2,2,1,1
994,7,1,1,2,2,2,2,2,2,2,2,2,2
994,8,1,1,1,2,2,2,2,2,2,2,1,1
994,9,1,1,2,2,2,2,2,2,2,2,1,1
995,1,1,2,2,2,2,2,2,2,2,2,1,1
995,2,1,1,1,2,2,2,2,2,2,2,2,1
995,3,1,2,2,2,2,2,2,2,2,2,2,2
995,4,1,1,2,1,2,1,2,2,2,2,2,1
995,5,1,1,2,2,2,2,2,2,2,2,2,2
995,6,1,2,2,2,2,2,2,2,2,2,2,2
995,7,1,2,2,1,2,2,2,2,2,2,2,1
995,8,1,1,2,2,2,1,2,2,2,2,2,1
995,9,1,10,1,2,2,2,2,2,2,2,2,1
996,1,1,1,2,2,2,2,2,2,2,2,2,2
996,2,1,2,1,2,2,2,2,2,2,2,2,1
996,3,1,1,2,2,2,2,2,2,2,2,2,2
996,4,1,2,2,2,2,2,2,1,2,2,2,1
996,5,1,2,2,2,2,1,2,2,2,2,2,1
996,6,1,2,2,2,1,1,2,2,2,1,2,1
996,7,1,2,2,2,2,2,2,2,2,2,2,2
996,8,1,3,2,2,2,2,2,2,2,2,1,1
996,9,1,2,1,2,2,2,2,2,2,2,2,1
997,1,1,2,2,2,2,2,2,2,2,2,2,2
997,2,1,1,2,2,2,2,2,2,2,2,2,2
997,3,1,1,2,2,2,2,2,2,2,2,2,2
997,4,1,2,2,2,2,1,2,2,2,2,2,1
997,5,1,2,2,2,2,2,2,2,2,2,2,2
997,6,1,1,2,2,2,2,2,2,2,2,2,2
997,7,1,1,2,2,2,2,2,2,2,2,2,2
997,8,1,4,2,2,1,2,2,2,2,2,2,1
997,9,1,2,2,2,1,2,2,2,2,2,2,2
998,1,1,1,2,2,2,1,2,2,2,2,2,1
998,2,1,2,2,2,2,1,2,2,2,2,2,1
998,3,1,1,2,2,1,1,2,2,2,2,2,1
998,4,1,1,2,2,2,1,2,2,2,2,2,1
998,5,1,10,2,2,2,1,2,2,2,2,2,1
998,6,1,2,2,2,2,1,2,2,2,2,2,1
998,7,1,1,2,2,2,1,2,2,2,2,1,1
998,8,1,3,2,2,2,2,2,2,2,2,2,2
998,9,1,2,2,2,2,1,2,2,2,2,1,1
999,1,1,1,2,2,2,2,2,1,2,2,2,1
999,2,1,7,1,2,2,2,2,1,2,2,2,1
999,3,1,1,2,2,2,2,2,2,2,2,2,2
999,4,1,2,2,2,2,1,2,2,2,2,2,1
999,5,1,16,1,2,2,1,2,1,2,2,2,1
999,6,1,2,1,2,2,2,2,2,1,2,2,1
999,7,1,1,2,2,2,2,2,2,2,2,2,2
999,8,1,2,2,2,2,1,2,2,2,2,2,1
999,9,1,1,2,1,2,2,2,2,2,2,2,1
1000,1,1,1,2,2,2,2,2,2,2,2,1,1
1000,2,1,1,2,2,2,2,2,2,2,2,1,1
1000,3,1,2,2,2,2,2,2,2,2,2,2,2
1000,4,1,1,2,2,2,1,2,2,1,2,2,1
1000,5,1,2,2,2,2,1,2,2,1,2,2,1
1000,6,1,12,2,2,2,2,2,2,2,2,1,1
1000,7,1,8,1,2,2,2,2,2,2,2,2,1
1000,8,1,2,2,2,2,2,2,2,2,2,2,2
1000,9,1,2,2,2,2,2,2,2,2,2,2,2
1001,1,1,2,2,2,2,2,2,2,2,2,2,2
1001,2,1,2,2,2,2,2,2,2,2,2,2,2
1001,3,1,2,1,2,2,2,2,2,2,2,2,1
1001,4,1,2,2,2,2,2,2,2,2,2,2,2
1001,5,1,8,2,2,2,2,1,2,2,2,2,1
1001,6,1,2,2,2,2,1,2,2,2,2,2,1
1001,7,1,3,1,2,2,2,2,2,2,2,2,1
1001,8,1,2,2,2,2,1,2,2,1,2,2,1
1001,9,1,2,2,2,2,2,2,2,2,2,1,2
1002,1,1,3,2,1,2,2,2,2,2,2,2,1
1002,2,1,1,2,2,2,2,2,2,2,2,2,2
1002,3,1,1,2,2,2,2,2,2,2,2,2,2
1002,4,1,2,1,2,2,2,2,1,2,2,2,1
1002,5,1,1,1,2,2,1,2,2,2,2,2,1
1002,6,1,1,1,2,2,2,2,2,2,2,2,2
1002,7,1,2,2,2,2,2,2,2,2,2,1,1
1002,8,1,1,2,2,2,2,2,2,2,2,2,2
1002,9,1,1,1,2,2,2,2,2,2,2,1,1
1003,1,1,2,2,2,2,1,2,2,2,2,2,1
1003,2,1,1,2,2,2,2,2,1,2,2,2,1
1003,3,1,2,2,1,2,2,2,2,2,2,2,1
1003,4,1,2,2,2,2,2,2,2,2,2,2,2
1003,5,1,2,2,2,2,1,2,2,2,2,2,1
1003,6,1,2,2,2,2,1,2,2,1,2,2,1
1003,7,1,1,2,1,2,2,2,2,2,2,2,1
1003,8,1,1,2,2,2,1,2,2,2,2,2,1
1003,9,1,1,2,2,2,1,2,2,2,2,1,1
1004,1,1,2,1,2,2,1,2,2,2,2,2,1
1004,2,1,1,2,2,2,2,2,2,2,2,2,2
1004,3,1,5,2,2,2,2,2,2,2,2,2,2
1004,4,1,1,2,2,2,2,2,2,2,2,2,2
1004,5,1,12,2,2,2,2,2,2,2,2,2,2
1004,6,1,2,2,2,2,2,2,2,2,2,1,2
1004,7,1,5,1,2,2,2,2,2,2,2,2,1
1004,8,1,1,2,2,2,2,2,2,2,2,2,2
1004,9,1,5,2,2,2,2,2,2,2,2,2,2
1005,1,1,1,2,2,2,2,2,2,2,2,2,2
1005,2,1,3,2,2,2,2,2,2,2,2,1,1
1005,3,1,1,2,2,2,1,2,2,2,2,1,1
1005,4,1,3,2,2,2,1,2,2,2,2,2,1
1005,5,1,2,2,2,2,2,2,2,2,2,2,2
1005,6,1,2,1,2,2,2,2,2,2,2,2,1
1005,7,1,1,2,1,2,2,2,2,2,2,2,1
1005,8,1,7,2,2,1,2,2,2,2,2,2,1
1005,9,1,2,2,2,2,2,2,2,2,2,1,1
1006,1,1,2,2,2,2,2,2,1,2,2,2,1
1006,2,1,1,2,2,2,2,2,2,2,2,2,2
1006,3,1,2,2,2,2,2,2,2,2,2,2,2
1006,4,1,5,2,2,2,1,2,2,2,2,2,1
1006,5,1,2,2,2,2,2,2,2,2,2,2,2
1006,6,1,1,2,2,2,1,2,2,2,2,2,2
1006,7,1,1,2,2,2,1,2,2,2,2,2,1
1006,8,1,7,1,2,2,1,2,2,2,2,2,1
1006,9,1,1,2,2,2,2,1,2,2,2,2,2
1007,1,1,2,2,2,2,2,2,2,2,2,2,2
1007,2,1,1,2,2,2,2,2,2,2,2,2,2
1007,3,1,3,2,1,2,2,2,2,2,2,2,2
1007,5,1,2,2,2,2,1,2,2,2,2,2,2
1007,6,1,1,2,2,2,1,2,2,2,2,2,1
1007,7,1,3,2,2,2,2,2,2,2,2,2,2
1007,8,1,1,1,2,2,2,2,2,2,2,2,2
1007,9,1,1,2,2,1,2,2,2,2,2,2,1
1008,1,1,12,1,2,2,2,2,2,2,2,2,1
1008,2,1,1,2,1,1,2,2,1,2,1,2,1
1008,3,1,2,2,2,2,2,2,2,2,2,1,1
1008,4,1,2,2,1,2,2,2,1,1,2,1,1
1008,5,1,26,2,2,2,1,2,1,2,2,2,1
1008,6,1,2,2,2,2,1,2,1,2,2,2,1
1008,7,1,1,2,2,1,1,2,1,2,2,2,1
1008,8,1,2,2,1,2,2,2,2,2,2,1,1
1008,9,1,1,2,1,2,2,2,2,2,2,2,1
1009,1,1,2,2,2,2,1,2,2,2,2,2,1
1009,2,1,2,2,2,1,2,2,2,2,2,2,1
1009,3,1,2,2,2,2,2,2,1,2,2,2,1
1009,4,1,2,2,2,1,2,2,2,2,2,2,1
1009,5,1,11,2,1,2,1,2,2,2,2,2,1
1009,6,1,7,1,1,2,1,2,2,2,2,2,1
1009,7,1,2,2,1,2,2,2,2,2,2,2,1
1009,8,1,3,2,2,2,2,1,2,2,2,2,1
1009,9,1,2,2,2,2,1,2,2,2,2,2,1
1010,1,1,2,2,2,2,1,2,2,2,2,2,2
1010,2,1,1,2,2,2,2,2,2,2,2,2,2
1010,3,1,3,2,1,2,2,2,1,2,2,2,1
1010,4,1,1,2,2,2,2,2,2,2,2,2,2
1010,5,1,1,2,2,2,2,2,2,2,2,2,2
1010,6,1,1,2,2,2,2,2,2,2,2,2,2
1010,7,1,1,2,2,2,2,2,2,2,2,2,2
1010,8,1,1,2,2,2,2,2,2,2,2,2,2
1010,9,1,1,1,2,2,2,2,2,2,2,2,2
1011,1,1,1,1,2,2,1,2,2,2,2,2,2
1011,2,1,1,2,2,2,1,2,2,2,2,2,2
1011,3,1,1,2,2,2,1,2,2,1,2,2,2
1011,5,1,1,2,2,2,2,2,2,2,2,2,2
1011,6,1,1,1,2,2,1,2,2,1,2,2,1
1011,7,1,1,1,2,2,1,2,1,2,2,2,1
1011,8,1,1,1,1,2,1,1,1,2,2,2,2
1011,9,1,1,2,2,2,1,2,1,2,2,2,2
1012,1,1,1,2,2,2,1,2,2,1,2,2,1
1012,2,1,4,2,2,2,2,2,2,2,2,2,2
1012,3,1,1,2,2,2,1,2,2,2,2,2,1
1012,4,1,2,2,2,2,2,2,2,2,2,2,2
1012,5,1,1,2,2,2,2,2,2,2,2,2,2
1012,6,1,1,2,2,2,2,2,2,2,2,2,2
1012,7,1,1,2,2,2,2,2,2,2,2,2,2
1012,8,1,2,2,2,1,2,2,1,2,2,2,1
1012,9,1,1,2,2,2,2,1,2,2,2,2,2
1013,1,1,1,2,2,2,2,2,2,2,2,2,2
1013,2,1,1,2,2,2,2,1,2,2,2,2,2
1013,3,1,1,2,2,2,1,2,1,2,2,2,2
1013,4,1,1,2,2,2,2,2,2,2,2,2,2
1013,5,1,1,2,2,2,1,2,2,1,2,1,2
1013,6,1,10,2,2,2,2,2,2,2,2,2,2
1013,7,1,3,1,2,2,2,2,2,2,2,2,2
1013,8,1,1,2,2,2,2,2,2,2,2,2,2
1013,9,1,1,1,2,2,2,2,2,2,2,2,1
1014,1,1,1,2,2,2,2,2,2,2,2,2,2
1014,2,1,4,1,2,2,1,2,2,2,2,2,2
1014,3,1,1,2,2,2,2,2,2,2,2,2,2
1014,4,1,1,2,2,2,2,2,2,2,2,2,2
1014,5,1,1,2,2,2,2,2,2,2,2,2,2
1014,6,1,1,2,2,2,2,1,2,2,2,2,2
1014,7,1,1,2,2,2,2,2,2,2,2,2,2
1014,8,1,4,1,2,2,2,2,2,2,2,2,2
1014,9,1,1,2,2,2,2,2,2,2,2,2,2
1015,1,1,1,2,2,2,2,2,2,2,2,2,2
1015,2,1,1,2,2,2,2,2,2,2,2,2,2
1015,3,1,1,2,2,2,2,2,2,2,2,2,2
1015,4,1,1,2,2,2,2,2,2,2,2,2,2
1015,5,1,1,2,2,2,2,2,2,2,2,2,2
1015,6,1,1,2,2,2,2,2,2,2,2,2,2
1015,7,1,1,2,2,2,2,2,2,2,2,2,2
1015,8,1,1,1,2,2,2,2,2,2,2,2,2
1015,9,1,1,2,2,2,2,2,2,2,2,2,2
1016,1,1,1,2,2,2,2,2,2,2,2,2,2
1016,2,1,1,2,2,2,2,2,2,2,2,2,2
1016,3,1,1,2,2,2,2,2,2,2,2,2,2
1016,4,1,1,2,2,2,2,2,2,2,2,2,2
1016,5,1,1,2,2,2,2,2,2,2,2,2,2
1016,6,1,1,2,2,2,2,2,2,2,2,2,2
1016,7,1,1,2,2,2,2,2,2,2,2,2,2
1016,8,1,1,2,2,2,2,2,2,2,2,2,2
1016,9,1,1,2,2,2,2,2,2,2,2,2,2
1017,1,1,1,2,2,2,2,2,2,2,2,2,2
1017,2,1,1,2,2,2,2,2,2,2,2,2,2
1017,3,1,2,2,2,2,2,2,2,1,2,1,1
1017,4,1,9,2,2,2,2,2,2,1,2,2,1
1017,5,1,1,2,2,2,2,2,2,2,2,2,2
1017,6,1,2,2,2,2,2,2,2,2,2,2,2
1017,7,1,3,2,2,2,2,2,2,2,2,2,2
1017,8,1,7,2,2,2,2,2,2,2,2,2,2
1017,9,1,2,2,2,2,2,2,2,2,2,2,2
1018,1,1,2,2,2,1,2,2,2,2,2,2,1
1018,3,1,6,2,2,2,2,2,2,2,2,2,2
1018,4,1,1,2,2,2,2,2,2,2,2,2,2
1018,5,1,7,1,2,2,2,2,2,2,2,2,1
1018,7,1,2,1,2,2,2,2,2,2,2,2,1
1018,8,1,6,2,2,2,2,2,2,2,2,2,2
1018,9,1,1,1,2,2,2,2,2,2,2,2,1
1019,1,1,1,2,2,2,2,2,2,2,2,2,2
1019,2,1,2,2,2,2,2,2,2,2,2,2,2
1019,3,1,1,2,2,1,2,2,2,2,2,2,1
1019,4,1,1,2,2,2,2,2,2,2,2,2,2
1019,5,1,2,2,2,2,2,2,2,2,2,2,2
1019,6,1,2,2,2,2,2,2,2,2,2,2,2
1019,7,1,1,2,2,2,2,2,2,2,2,2,2
1019,8,1,8,2,2,2,2,2,2,2,2,2,2
1019,9,1,1,2,2,2,2,2,2,2,2,2,2
1020,1,1,2,2,1,2,2,2,2,2,2,2,1
1020,2,1,2,1,2,2,2,2,2,2,2,2,1
1020,3,1,1,2,2,2,2,2,2,2,2,2,2
1020,4,1,1,2,2,2,1,2,2,2,2,2,1
1020,5,1,1,2,2,2,2,2,2,2,2,2,2
1020,6,1,1,2,2,2,2,2,2,2,2,2,2
1020,7,1,2,2,2,2,1,2,2,2,2,2,1
1020,8,1,7,2,2,2,2,2,2,2,2,2,2
1020,9,1,9,2,2,2,2,2,2,2,2,2,2
1021,1,1,3,2,2,2,1,2,2,2,2,2,1
1021,2,1,1,2,2,1,2,2,2,2,2,1,1
1021,3,1,2,2,2,2,2,2,2,2,2,1,1
1021,4,1,5,2,2,2,2,2,2,2,2,2,2
1021,5,1,1,1,2,1,2,2,2,2,2,2,1
1021,6,1,2,1,2,2,2,2,2,2,2,2,1
1021,7,1,6,2,2,2,2,2,2,2,2,2,2
1021,8,1,10,2,2,2,1,2,2,2,2,2,1
1021,9,1,2,2,2,2,2,2,2,2,2,2,2
1022,1,1,1,2,2,2,2,2,2,2,2,2,2
1022,2,1,1,1,2,2,2,2,2,2,2,2,1
1022,3,1,1,2,1,2,2,2,2,2,2,2,1
1022,4,1,2,2,2,2,1,2,2,2,2,2,1
1022,5,1,1,2,2,2,1,2,2,2,2,2,1
1022,6,1,1,2,2,2,1,2,2,2,2,2,1
1022,7,1,2,2,2,2,2,2,2,2,2,2,2
1022,8,1,2,2,2,2,1,2,2,2,2,2,1
1022,9,1,2,1,2,2,2,2,2,2,2,2,1
1023,1,1,2,2,2,2,2,2,2,2,2,2,2
1023,2,1,2,2,2,2,2,2,2,2,2,2,2
1023,3,1,13,2,2,2,2,2,2,2,2,2,2
1023,4,1,2,2,2,2,2,2,2,2,2,2,2
1023,5,1,8,2,2,2,1,2,2,2,2,2,1
1023,6,1,1,2,2,2,2,2,2,2,2,2,2
1023,7,1,2,2,2,2,1,2,2,2,2,2,1
1023,8,1,2,2,2,2,2,2,2,2,2,2,2
1023,9,1,6,2,2,2,2,2,2,2,2,2,2
1024,1,1,1,2,2,2,2,2,2,2,2,2,2
1024,2,1,1,2,2,2,2,2,2,2,2,2,2
1024,3,1,1,2,2,2,2,2,2,2,2,2,2
1024,4,1,1,2,2,2,2,2,2,2,2,2,2
1024,5,1,1,2,2,2,2,2,2,2,2,2,2
1024,6,1,1,2,2,2,2,2,2,2,2,2,2
1024,7,1,1,2,2,2,2,2,2,2,2,2,2
1024,8,1,1,2,2,2,2,2,2,2,2,2,2
1024,9,1,1,2,2,2,2,2,2,2,2,2,2
1025,1,1,1,2,2,2,2,2,2,2,2,2,2
1025,2,1,1,2,2,2,2,2,2,2,2,2,2
1025,3,1,1,2,2,2,2,2,2,2,2,2,2
1025,4,1,1,2,2,2,2,2,2,2,2,2,2
1025,5,1,1,2,2,2,2,2,2,2,2,2,2
1025,6,1,1,2,2,2,2,2,2,2,2,2,2
1025,7,1,1,2,2,2,2,2,2,2,2,2,2
1025,8,1,1,2,2,2,2,2,2,2,2,2,2
1025,9,1,1,2,2,2,2,2,2,2,2,2,2
1026,1,1,1,2,2,2,2,2,2,2,2,2,2
1026,2,1,1,2,2,2,2,2,2,2,2,2,2
1026,3,1,1,2,2,2,2,2,2,2,2,2,2
1026,4,1,1,2,2,2,2,2,2,2,2,2,2
1026,5,1,1,2,2,2,2,2,2,2,2,2,2
1026,6,1,1,2,2,2,2,2,2,2,2,2,2
1026,7,1,1,2,2,2,2,2,2,2,2,2,2
1026,8,1,1,2,2,2,2,2,2,2,2,2,2
1026,9,1,1,2,2,2,2,2,2,2,2,2,2
1027,1,1,2,2,2,2,2,2,2,2,2,2,2
1027,2,1,3,2,2,2,2,2,2,2,2,2,2
1027,3,1,2,2,2,2,2,2,2,2,2,2,2
1027,4,1,2,1,2,2,2,2,2,2,2,2,1
1027,5,1,1,2,2,2,2,2,2,2,2,2,2
1027,6,1,5,1,2,2,2,2,2,2,2,2,1
1027,7,1,7,2,2,2,2,2,2,2,2,2,2
1027,8,1,2,2,2,2,2,2,2,2,2,2,2
1027,9,1,2,2,2,2,1,2,2,2,2,2,1
1028,1,1,6,2,2,2,2,2,2,2,2,2,2
1028,2,1,2,2,2,2,2,2,2,2,2,2,2
1028,3,1,2,2,2,2,1,2,2,2,2,2,1
1028,4,1,1,2,2,2,2,2,2,2,2,2,2
1028,5,1,2,2,2,2,2,2,2,2,2,2,2
1028,6,1,3,2,2,2,2,2,2,2,2,2,2
1028,7,1,1,2,2,2,2,2,2,2,2,2,2
1028,8,1,35,2,2,2,2,2,2,2,2,2,2
1028,9,1,1,1,2,2,2,2,2,2,2,2,1
1029,1,1,2,2,2,2,2,2,2,2,2,2,2
1029,2,1,7,2,2,2,2,2,2,2,2,2,2
1029,3,1,2,2,2,2,2,2,2,2,2,2,2
1029,4,1,2,2,2,2,2,2,2,2,2,2,2
1029,5,1,1,1,2,2,2,2,2,2,2,2,1
1029,6,1,2,2,2,2,2,2,2,2,2,2,2
1029,7,1,2,2,2,2,1,2,2,2,2,2,1
1029,8,1,2,2,2,2,2,2,2,2,2,2,2
1029,9,1,2,2,2,2,2,2,2,2,2,2,2
1030,1,1,1,2,2,2,2,2,2,2,2,2,2
1030,2,1,2,2,2,2,2,2,2,2,2,2,2
1030,3,1,1,2,2,2,2,2,2,2,2,2,2
1030,4,1,1,2,2,2,2,2,2,2,2,2,2
1030,5,1,2,2,2,2,2,2,2,2,2,2,2
1030,6,1,1,2,2,2,2,2,2,2,2,1,1
1030,7,1,2,2,2,2,2,2,2,2,2,2,2
1030,8,1,1,2,2,2,2,2,2,2,2,2,2
